2018-01-09,招商证券,603101,汇嘉时代,汇嘉时代(603101)深耕本土，领跑新疆零售行业-180108,webcache\20180110\webcache-20180302224918.html,51pdf,
2018-01-09,华安证券,603883,老百姓,"(1)子行业龙头:化药:关注优质处方药龙头华东医药、优质儿童药企济川药业等;一致性评价:一致性评价首批已经落地,进展迅速,持续看好2018年一致性评价领域的投资机会,推荐临床CRO龙头泰格医药(一致性评价加速,公司业绩17年、18年保持高增长);关注可通过出口转国内申报的优势制剂出口企业华海药业(现已拥有45个ANDA,并仍保持每年增加5-10个的速度增长);CAR-T:推荐生长激素与精准医疗龙头安科生物(主营生长激素有望持续高增长,CAR-T申报进入第一梯队);连锁药店:取消药品加成、要求药占比下降,处方外流部分省份开始试行,连锁药店将承接部分外流市场,推荐区域连锁药店持续推荐区域连锁药店龙头益丰药房(业绩稳步增长)、一心堂(业绩有望恢复增长)、国药一致,关注老百姓",webcache\20180109\webcache-20180303001844.html,sina,
2018-01-09,华安证券,603939,益丰药房,"(1)子行业龙头:化药:关注优质处方药龙头华东医药、优质儿童药企济川药业等;一致性评价:一致性评价首批已经落地,进展迅速,持续看好2018年一致性评价领域的投资机会,推荐临床CRO龙头泰格医药(一致性评价加速,公司业绩17年、18年保持高增长);关注可通过出口转国内申报的优势制剂出口企业华海药业(现已拥有45个ANDA,并仍保持每年增加5-10个的速度增长);CAR-T:推荐生长激素与精准医疗龙头安科生物(主营生长激素有望持续高增长,CAR-T申报进入第一梯队);连锁药店:取消药品加成、要求药占比下降,处方外流部分省份开始试行,连锁药店将承接部分外流市场,推荐区域连锁药店持续推荐区域连锁药店龙头益丰药房(业绩稳步增长)、一心堂(业绩有望恢复增长)、国药一致,关注老百姓",webcache\20180109\webcache-20180303001844.html,sina,
2018-01-09,华安证券,000028,国药一致,"(1)子行业龙头:化药:关注优质处方药龙头华东医药、优质儿童药企济川药业等;一致性评价:一致性评价首批已经落地,进展迅速,持续看好2018年一致性评价领域的投资机会,推荐临床CRO龙头泰格医药(一致性评价加速,公司业绩17年、18年保持高增长);关注可通过出口转国内申报的优势制剂出口企业华海药业(现已拥有45个ANDA,并仍保持每年增加5-10个的速度增长);CAR-T:推荐生长激素与精准医疗龙头安科生物(主营生长激素有望持续高增长,CAR-T申报进入第一梯队);连锁药店:取消药品加成、要求药占比下降,处方外流部分省份开始试行,连锁药店将承接部分外流市场,推荐区域连锁药店持续推荐区域连锁药店龙头益丰药房(业绩稳步增长)、一心堂(业绩有望恢复增长)、国药一致,关注老百姓",webcache\20180109\webcache-20180303001844.html,sina,
2018-01-09,华安证券,000963,华东医药,"(1)子行业龙头:化药:关注优质处方药龙头华东医药、优质儿童药企济川药业等;一致性评价:一致性评价首批已经落地,进展迅速,持续看好2018年一致性评价领域的投资机会,推荐临床CRO龙头泰格医药(一致性评价加速,公司业绩17年、18年保持高增长);关注可通过出口转国内申报的优势制剂出口企业华海药业(现已拥有45个ANDA,并仍保持每年增加5-10个的速度增长);CAR-T:推荐生长激素与精准医疗龙头安科生物(主营生长激素有望持续高增长,CAR-T申报进入第一梯队);连锁药店:取消药品加成、要求药占比下降,处方外流部分省份开始试行,连锁药店将承接部分外流市场,推荐区域连锁药店持续推荐区域连锁药店龙头益丰药房(业绩稳步增长)、一心堂(业绩有望恢复增长)、国药一致,关注老百姓",webcache\20180109\webcache-20180303001844.html,sina,
2018-01-09,华安证券,002727,一心堂,"(1)子行业龙头:化药:关注优质处方药龙头华东医药、优质儿童药企济川药业等;一致性评价:一致性评价首批已经落地,进展迅速,持续看好2018年一致性评价领域的投资机会,推荐临床CRO龙头泰格医药(一致性评价加速,公司业绩17年、18年保持高增长);关注可通过出口转国内申报的优势制剂出口企业华海药业(现已拥有45个ANDA,并仍保持每年增加5-10个的速度增长);CAR-T:推荐生长激素与精准医疗龙头安科生物(主营生长激素有望持续高增长,CAR-T申报进入第一梯队);连锁药店:取消药品加成、要求药占比下降,处方外流部分省份开始试行,连锁药店将承接部分外流市场,推荐区域连锁药店持续推荐区域连锁药店龙头益丰药房(业绩稳步增长)、一心堂(业绩有望恢复增长)、国药一致,关注老百姓",webcache\20180109\webcache-20180303001844.html,sina,
2018-01-09,华安证券,300009,安科生物,"(1)子行业龙头:化药:关注优质处方药龙头华东医药、优质儿童药企济川药业等;一致性评价:一致性评价首批已经落地,进展迅速,持续看好2018年一致性评价领域的投资机会,推荐临床CRO龙头泰格医药(一致性评价加速,公司业绩17年、18年保持高增长);关注可通过出口转国内申报的优势制剂出口企业华海药业(现已拥有45个ANDA,并仍保持每年增加5-10个的速度增长);CAR-T:推荐生长激素与精准医疗龙头安科生物(主营生长激素有望持续高增长,CAR-T申报进入第一梯队);连锁药店:取消药品加成、要求药占比下降,处方外流部分省份开始试行,连锁药店将承接部分外流市场,推荐区域连锁药店持续推荐区域连锁药店龙头益丰药房(业绩稳步增长)、一心堂(业绩有望恢复增长)、国药一致,关注老百姓",webcache\20180109\webcache-20180303001844.html,sina,
2018-01-09,华安证券,300347,泰格医药,"(1)子行业龙头:化药:关注优质处方药龙头华东医药、优质儿童药企济川药业等;一致性评价:一致性评价首批已经落地,进展迅速,持续看好2018年一致性评价领域的投资机会,推荐临床CRO龙头泰格医药(一致性评价加速,公司业绩17年、18年保持高增长);关注可通过出口转国内申报的优势制剂出口企业华海药业(现已拥有45个ANDA,并仍保持每年增加5-10个的速度增长);CAR-T:推荐生长激素与精准医疗龙头安科生物(主营生长激素有望持续高增长,CAR-T申报进入第一梯队);连锁药店:取消药品加成、要求药占比下降,处方外流部分省份开始试行,连锁药店将承接部分外流市场,推荐区域连锁药店持续推荐区域连锁药店龙头益丰药房(业绩稳步增长)、一心堂(业绩有望恢复增长)、国药一致,关注老百姓",webcache\20180109\webcache-20180303001844.html,sina,
2018-01-09,华安证券,600521,华海药业,"(1)子行业龙头:化药:关注优质处方药龙头华东医药、优质儿童药企济川药业等;一致性评价:一致性评价首批已经落地,进展迅速,持续看好2018年一致性评价领域的投资机会,推荐临床CRO龙头泰格医药(一致性评价加速,公司业绩17年、18年保持高增长);关注可通过出口转国内申报的优势制剂出口企业华海药业(现已拥有45个ANDA,并仍保持每年增加5-10个的速度增长);CAR-T:推荐生长激素与精准医疗龙头安科生物(主营生长激素有望持续高增长,CAR-T申报进入第一梯队);连锁药店:取消药品加成、要求药占比下降,处方外流部分省份开始试行,连锁药店将承接部分外流市场,推荐区域连锁药店持续推荐区域连锁药店龙头益丰药房(业绩稳步增长)、一心堂(业绩有望恢复增长)、国药一致,关注老百姓",webcache\20180109\webcache-20180303001844.html,sina,
2018-01-09,华安证券,600566,济川药业,"(1)子行业龙头:化药:关注优质处方药龙头华东医药、优质儿童药企济川药业等;一致性评价:一致性评价首批已经落地,进展迅速,持续看好2018年一致性评价领域的投资机会,推荐临床CRO龙头泰格医药(一致性评价加速,公司业绩17年、18年保持高增长);关注可通过出口转国内申报的优势制剂出口企业华海药业(现已拥有45个ANDA,并仍保持每年增加5-10个的速度增长);CAR-T:推荐生长激素与精准医疗龙头安科生物(主营生长激素有望持续高增长,CAR-T申报进入第一梯队);连锁药店:取消药品加成、要求药占比下降,处方外流部分省份开始试行,连锁药店将承接部分外流市场,推荐区域连锁药店持续推荐区域连锁药店龙头益丰药房(业绩稳步增长)、一心堂(业绩有望恢复增长)、国药一致,关注老百姓",webcache\20180109\webcache-20180303001844.html,sina,
2018-01-09,华安证券,603883,老百姓,"(1)子行业龙头:化药:关注优质处方药龙头华东医药、优质儿童药企济川药业等;一致性评价:一致性评价首批已经落地,进展迅速,持续看好2018年一致性评价领域的投资机会,推荐临床CRO龙头泰格医药(一致性评价加速,公司业绩17年、18年保持高增长);关注可通过出口转国内申报的优势制剂出口企业华海药业(现已拥有45个ANDA,并仍保持每年增加5-10个的速度增长);CAR-T:推荐生长激素与精准医疗龙头安科生物(主营生长激素有望持续高增长,CAR-T申报进入第一梯队);连锁药店:取消药品加成、要求药占比下降,处方外流部分省份开始试行,连锁药店将承接部分外流市场,推荐区域连锁药店持续推荐区域连锁药店龙头益丰药房(业绩稳步增长)、一心堂(业绩有望恢复增长)、国药一致,关注老百姓",webcache\20180109\webcache-20180303001844.html,sina,
2018-01-09,华安证券,603939,益丰药房,"(1)子行业龙头:化药:关注优质处方药龙头华东医药、优质儿童药企济川药业等;一致性评价:一致性评价首批已经落地,进展迅速,持续看好2018年一致性评价领域的投资机会,推荐临床CRO龙头泰格医药(一致性评价加速,公司业绩17年、18年保持高增长);关注可通过出口转国内申报的优势制剂出口企业华海药业(现已拥有45个ANDA,并仍保持每年增加5-10个的速度增长);CAR-T:推荐生长激素与精准医疗龙头安科生物(主营生长激素有望持续高增长,CAR-T申报进入第一梯队);连锁药店:取消药品加成、要求药占比下降,处方外流部分省份开始试行,连锁药店将承接部分外流市场,推荐区域连锁药店持续推荐区域连锁药店龙头益丰药房(业绩稳步增长)、一心堂(业绩有望恢复增长)、国药一致,关注老百姓",webcache\20180109\webcache-20180303001844.html,sina,
2018-01-09,华安证券,000028,国药一致,"(1)子行业龙头:化药:关注优质处方药龙头华东医药、优质儿童药企济川药业等;一致性评价:一致性评价首批已经落地,进展迅速,持续看好2018年一致性评价领域的投资机会,推荐临床CRO龙头泰格医药(一致性评价加速,公司业绩17年、18年保持高增长);关注可通过出口转国内申报的优势制剂出口企业华海药业(现已拥有45个ANDA,并仍保持每年增加5-10个的速度增长);CAR-T:推荐生长激素与精准医疗龙头安科生物(主营生长激素有望持续高增长,CAR-T申报进入第一梯队);连锁药店:取消药品加成、要求药占比下降,处方外流部分省份开始试行,连锁药店将承接部分外流市场,推荐区域连锁药店持续推荐区域连锁药店龙头益丰药房(业绩稳步增长)、一心堂(业绩有望恢复增长)、国药一致,关注老百姓",webcache\20180109\webcache-20180303001844.html,sina,
2018-01-09,华安证券,000963,华东医药,"(1)子行业龙头:化药:关注优质处方药龙头华东医药、优质儿童药企济川药业等;一致性评价:一致性评价首批已经落地,进展迅速,持续看好2018年一致性评价领域的投资机会,推荐临床CRO龙头泰格医药(一致性评价加速,公司业绩17年、18年保持高增长);关注可通过出口转国内申报的优势制剂出口企业华海药业(现已拥有45个ANDA,并仍保持每年增加5-10个的速度增长);CAR-T:推荐生长激素与精准医疗龙头安科生物(主营生长激素有望持续高增长,CAR-T申报进入第一梯队);连锁药店:取消药品加成、要求药占比下降,处方外流部分省份开始试行,连锁药店将承接部分外流市场,推荐区域连锁药店持续推荐区域连锁药店龙头益丰药房(业绩稳步增长)、一心堂(业绩有望恢复增长)、国药一致,关注老百姓",webcache\20180109\webcache-20180303001844.html,sina,
2018-01-09,华安证券,002727,一心堂,"(1)子行业龙头:化药:关注优质处方药龙头华东医药、优质儿童药企济川药业等;一致性评价:一致性评价首批已经落地,进展迅速,持续看好2018年一致性评价领域的投资机会,推荐临床CRO龙头泰格医药(一致性评价加速,公司业绩17年、18年保持高增长);关注可通过出口转国内申报的优势制剂出口企业华海药业(现已拥有45个ANDA,并仍保持每年增加5-10个的速度增长);CAR-T:推荐生长激素与精准医疗龙头安科生物(主营生长激素有望持续高增长,CAR-T申报进入第一梯队);连锁药店:取消药品加成、要求药占比下降,处方外流部分省份开始试行,连锁药店将承接部分外流市场,推荐区域连锁药店持续推荐区域连锁药店龙头益丰药房(业绩稳步增长)、一心堂(业绩有望恢复增长)、国药一致,关注老百姓",webcache\20180109\webcache-20180303001844.html,sina,
2018-01-09,华安证券,300009,安科生物,"(1)子行业龙头:化药:关注优质处方药龙头华东医药、优质儿童药企济川药业等;一致性评价:一致性评价首批已经落地,进展迅速,持续看好2018年一致性评价领域的投资机会,推荐临床CRO龙头泰格医药(一致性评价加速,公司业绩17年、18年保持高增长);关注可通过出口转国内申报的优势制剂出口企业华海药业(现已拥有45个ANDA,并仍保持每年增加5-10个的速度增长);CAR-T:推荐生长激素与精准医疗龙头安科生物(主营生长激素有望持续高增长,CAR-T申报进入第一梯队);连锁药店:取消药品加成、要求药占比下降,处方外流部分省份开始试行,连锁药店将承接部分外流市场,推荐区域连锁药店持续推荐区域连锁药店龙头益丰药房(业绩稳步增长)、一心堂(业绩有望恢复增长)、国药一致,关注老百姓",webcache\20180109\webcache-20180303001844.html,sina,
2018-01-09,华安证券,300347,泰格医药,"(1)子行业龙头:化药:关注优质处方药龙头华东医药、优质儿童药企济川药业等;一致性评价:一致性评价首批已经落地,进展迅速,持续看好2018年一致性评价领域的投资机会,推荐临床CRO龙头泰格医药(一致性评价加速,公司业绩17年、18年保持高增长);关注可通过出口转国内申报的优势制剂出口企业华海药业(现已拥有45个ANDA,并仍保持每年增加5-10个的速度增长);CAR-T:推荐生长激素与精准医疗龙头安科生物(主营生长激素有望持续高增长,CAR-T申报进入第一梯队);连锁药店:取消药品加成、要求药占比下降,处方外流部分省份开始试行,连锁药店将承接部分外流市场,推荐区域连锁药店持续推荐区域连锁药店龙头益丰药房(业绩稳步增长)、一心堂(业绩有望恢复增长)、国药一致,关注老百姓",webcache\20180109\webcache-20180303001844.html,sina,
2018-01-09,华安证券,600521,华海药业,"(1)子行业龙头:化药:关注优质处方药龙头华东医药、优质儿童药企济川药业等;一致性评价:一致性评价首批已经落地,进展迅速,持续看好2018年一致性评价领域的投资机会,推荐临床CRO龙头泰格医药(一致性评价加速,公司业绩17年、18年保持高增长);关注可通过出口转国内申报的优势制剂出口企业华海药业(现已拥有45个ANDA,并仍保持每年增加5-10个的速度增长);CAR-T:推荐生长激素与精准医疗龙头安科生物(主营生长激素有望持续高增长,CAR-T申报进入第一梯队);连锁药店:取消药品加成、要求药占比下降,处方外流部分省份开始试行,连锁药店将承接部分外流市场,推荐区域连锁药店持续推荐区域连锁药店龙头益丰药房(业绩稳步增长)、一心堂(业绩有望恢复增长)、国药一致,关注老百姓",webcache\20180109\webcache-20180303001844.html,sina,
2018-01-09,华安证券,600566,济川药业,"(1)子行业龙头:化药:关注优质处方药龙头华东医药、优质儿童药企济川药业等;一致性评价:一致性评价首批已经落地,进展迅速,持续看好2018年一致性评价领域的投资机会,推荐临床CRO龙头泰格医药(一致性评价加速,公司业绩17年、18年保持高增长);关注可通过出口转国内申报的优势制剂出口企业华海药业(现已拥有45个ANDA,并仍保持每年增加5-10个的速度增长);CAR-T:推荐生长激素与精准医疗龙头安科生物(主营生长激素有望持续高增长,CAR-T申报进入第一梯队);连锁药店:取消药品加成、要求药占比下降,处方外流部分省份开始试行,连锁药店将承接部分外流市场,推荐区域连锁药店持续推荐区域连锁药店龙头益丰药房(业绩稳步增长)、一心堂(业绩有望恢复增长)、国药一致,关注老百姓",webcache\20180109\webcache-20180303001844.html,sina,
2018-01-09,华安证券,603883,老百姓,"(1)子行业龙头:化药:关注优质处方药龙头华东医药、优质儿童药企济川药业等;一致性评价:一致性评价首批已经落地,进展迅速,持续看好2018年一致性评价领域的投资机会,推荐临床CRO龙头泰格医药(一致性评价加速,公司业绩17年、18年保持高增长);关注可通过出口转国内申报的优势制剂出口企业华海药业(现已拥有45个ANDA,并仍保持每年增加5-10个的速度增长);CAR-T:推荐生长激素与精准医疗龙头安科生物(主营生长激素有望持续高增长,CAR-T申报进入第一梯队);连锁药店:取消药品加成、要求药占比下降,处方外流部分省份开始试行,连锁药店将承接部分外流市场,推荐区域连锁药店持续推荐区域连锁药店龙头益丰药房(业绩稳步增长)、一心堂(业绩有望恢复增长)、国药一致,关注老百姓",webcache\20180109\webcache-20180303001844.html,sina,
2018-01-09,华安证券,603939,益丰药房,"(1)子行业龙头:化药:关注优质处方药龙头华东医药、优质儿童药企济川药业等;一致性评价:一致性评价首批已经落地,进展迅速,持续看好2018年一致性评价领域的投资机会,推荐临床CRO龙头泰格医药(一致性评价加速,公司业绩17年、18年保持高增长);关注可通过出口转国内申报的优势制剂出口企业华海药业(现已拥有45个ANDA,并仍保持每年增加5-10个的速度增长);CAR-T:推荐生长激素与精准医疗龙头安科生物(主营生长激素有望持续高增长,CAR-T申报进入第一梯队);连锁药店:取消药品加成、要求药占比下降,处方外流部分省份开始试行,连锁药店将承接部分外流市场,推荐区域连锁药店持续推荐区域连锁药店龙头益丰药房(业绩稳步增长)、一心堂(业绩有望恢复增长)、国药一致,关注老百姓",webcache\20180109\webcache-20180303001844.html,sina,
2018-01-09,华安证券,000028,国药一致,"(1)子行业龙头:化药:关注优质处方药龙头华东医药、优质儿童药企济川药业等;一致性评价:一致性评价首批已经落地,进展迅速,持续看好2018年一致性评价领域的投资机会,推荐临床CRO龙头泰格医药(一致性评价加速,公司业绩17年、18年保持高增长);关注可通过出口转国内申报的优势制剂出口企业华海药业(现已拥有45个ANDA,并仍保持每年增加5-10个的速度增长);CAR-T:推荐生长激素与精准医疗龙头安科生物(主营生长激素有望持续高增长,CAR-T申报进入第一梯队);连锁药店:取消药品加成、要求药占比下降,处方外流部分省份开始试行,连锁药店将承接部分外流市场,推荐区域连锁药店持续推荐区域连锁药店龙头益丰药房(业绩稳步增长)、一心堂(业绩有望恢复增长)、国药一致,关注老百姓",webcache\20180109\webcache-20180303001844.html,sina,
2018-01-09,华安证券,000963,华东医药,"(1)子行业龙头:化药:关注优质处方药龙头华东医药、优质儿童药企济川药业等;一致性评价:一致性评价首批已经落地,进展迅速,持续看好2018年一致性评价领域的投资机会,推荐临床CRO龙头泰格医药(一致性评价加速,公司业绩17年、18年保持高增长);关注可通过出口转国内申报的优势制剂出口企业华海药业(现已拥有45个ANDA,并仍保持每年增加5-10个的速度增长);CAR-T:推荐生长激素与精准医疗龙头安科生物(主营生长激素有望持续高增长,CAR-T申报进入第一梯队);连锁药店:取消药品加成、要求药占比下降,处方外流部分省份开始试行,连锁药店将承接部分外流市场,推荐区域连锁药店持续推荐区域连锁药店龙头益丰药房(业绩稳步增长)、一心堂(业绩有望恢复增长)、国药一致,关注老百姓",webcache\20180109\webcache-20180303001844.html,sina,
2018-01-09,华安证券,002727,一心堂,"(1)子行业龙头:化药:关注优质处方药龙头华东医药、优质儿童药企济川药业等;一致性评价:一致性评价首批已经落地,进展迅速,持续看好2018年一致性评价领域的投资机会,推荐临床CRO龙头泰格医药(一致性评价加速,公司业绩17年、18年保持高增长);关注可通过出口转国内申报的优势制剂出口企业华海药业(现已拥有45个ANDA,并仍保持每年增加5-10个的速度增长);CAR-T:推荐生长激素与精准医疗龙头安科生物(主营生长激素有望持续高增长,CAR-T申报进入第一梯队);连锁药店:取消药品加成、要求药占比下降,处方外流部分省份开始试行,连锁药店将承接部分外流市场,推荐区域连锁药店持续推荐区域连锁药店龙头益丰药房(业绩稳步增长)、一心堂(业绩有望恢复增长)、国药一致,关注老百姓",webcache\20180109\webcache-20180303001844.html,sina,
2018-01-09,华安证券,300009,安科生物,"(1)子行业龙头:化药:关注优质处方药龙头华东医药、优质儿童药企济川药业等;一致性评价:一致性评价首批已经落地,进展迅速,持续看好2018年一致性评价领域的投资机会,推荐临床CRO龙头泰格医药(一致性评价加速,公司业绩17年、18年保持高增长);关注可通过出口转国内申报的优势制剂出口企业华海药业(现已拥有45个ANDA,并仍保持每年增加5-10个的速度增长);CAR-T:推荐生长激素与精准医疗龙头安科生物(主营生长激素有望持续高增长,CAR-T申报进入第一梯队);连锁药店:取消药品加成、要求药占比下降,处方外流部分省份开始试行,连锁药店将承接部分外流市场,推荐区域连锁药店持续推荐区域连锁药店龙头益丰药房(业绩稳步增长)、一心堂(业绩有望恢复增长)、国药一致,关注老百姓",webcache\20180109\webcache-20180303001844.html,sina,
2018-01-09,华安证券,300347,泰格医药,"(1)子行业龙头:化药:关注优质处方药龙头华东医药、优质儿童药企济川药业等;一致性评价:一致性评价首批已经落地,进展迅速,持续看好2018年一致性评价领域的投资机会,推荐临床CRO龙头泰格医药(一致性评价加速,公司业绩17年、18年保持高增长);关注可通过出口转国内申报的优势制剂出口企业华海药业(现已拥有45个ANDA,并仍保持每年增加5-10个的速度增长);CAR-T:推荐生长激素与精准医疗龙头安科生物(主营生长激素有望持续高增长,CAR-T申报进入第一梯队);连锁药店:取消药品加成、要求药占比下降,处方外流部分省份开始试行,连锁药店将承接部分外流市场,推荐区域连锁药店持续推荐区域连锁药店龙头益丰药房(业绩稳步增长)、一心堂(业绩有望恢复增长)、国药一致,关注老百姓",webcache\20180109\webcache-20180303001844.html,sina,
2018-01-09,华安证券,600521,华海药业,"(1)子行业龙头:化药:关注优质处方药龙头华东医药、优质儿童药企济川药业等;一致性评价:一致性评价首批已经落地,进展迅速,持续看好2018年一致性评价领域的投资机会,推荐临床CRO龙头泰格医药(一致性评价加速,公司业绩17年、18年保持高增长);关注可通过出口转国内申报的优势制剂出口企业华海药业(现已拥有45个ANDA,并仍保持每年增加5-10个的速度增长);CAR-T:推荐生长激素与精准医疗龙头安科生物(主营生长激素有望持续高增长,CAR-T申报进入第一梯队);连锁药店:取消药品加成、要求药占比下降,处方外流部分省份开始试行,连锁药店将承接部分外流市场,推荐区域连锁药店持续推荐区域连锁药店龙头益丰药房(业绩稳步增长)、一心堂(业绩有望恢复增长)、国药一致,关注老百姓",webcache\20180109\webcache-20180303001844.html,sina,
2018-01-09,华安证券,600566,济川药业,"(1)子行业龙头:化药:关注优质处方药龙头华东医药、优质儿童药企济川药业等;一致性评价:一致性评价首批已经落地,进展迅速,持续看好2018年一致性评价领域的投资机会,推荐临床CRO龙头泰格医药(一致性评价加速,公司业绩17年、18年保持高增长);关注可通过出口转国内申报的优势制剂出口企业华海药业(现已拥有45个ANDA,并仍保持每年增加5-10个的速度增长);CAR-T:推荐生长激素与精准医疗龙头安科生物(主营生长激素有望持续高增长,CAR-T申报进入第一梯队);连锁药店:取消药品加成、要求药占比下降,处方外流部分省份开始试行,连锁药店将承接部分外流市场,推荐区域连锁药店持续推荐区域连锁药店龙头益丰药房(业绩稳步增长)、一心堂(业绩有望恢复增长)、国药一致,关注老百姓",webcache\20180109\webcache-20180303001844.html,sina,
2018-01-09,华安证券,603883,老百姓,"(1)子行业龙头:化药:关注优质处方药龙头华东医药、优质儿童药企济川药业等;一致性评价:一致性评价首批已经落地,进展迅速,持续看好2018年一致性评价领域的投资机会,推荐临床CRO龙头泰格医药(一致性评价加速,公司业绩17年、18年保持高增长);关注可通过出口转国内申报的优势制剂出口企业华海药业(现已拥有45个ANDA,并仍保持每年增加5-10个的速度增长);CAR-T:推荐生长激素与精准医疗龙头安科生物(主营生长激素有望持续高增长,CAR-T申报进入第一梯队);连锁药店:取消药品加成、要求药占比下降,处方外流部分省份开始试行,连锁药店将承接部分外流市场,推荐区域连锁药店持续推荐区域连锁药店龙头益丰药房(业绩稳步增长)、一心堂(业绩有望恢复增长)、国药一致,关注老百姓",webcache\20180109\webcache-20180303001844.html,sina,
2018-01-09,华安证券,603939,益丰药房,"(1)子行业龙头:化药:关注优质处方药龙头华东医药、优质儿童药企济川药业等;一致性评价:一致性评价首批已经落地,进展迅速,持续看好2018年一致性评价领域的投资机会,推荐临床CRO龙头泰格医药(一致性评价加速,公司业绩17年、18年保持高增长);关注可通过出口转国内申报的优势制剂出口企业华海药业(现已拥有45个ANDA,并仍保持每年增加5-10个的速度增长);CAR-T:推荐生长激素与精准医疗龙头安科生物(主营生长激素有望持续高增长,CAR-T申报进入第一梯队);连锁药店:取消药品加成、要求药占比下降,处方外流部分省份开始试行,连锁药店将承接部分外流市场,推荐区域连锁药店持续推荐区域连锁药店龙头益丰药房(业绩稳步增长)、一心堂(业绩有望恢复增长)、国药一致,关注老百姓",webcache\20180109\webcache-20180303001844.html,sina,
2018-01-09,华安证券,000028,国药一致,"(1)子行业龙头:化药:关注优质处方药龙头华东医药、优质儿童药企济川药业等;一致性评价:一致性评价首批已经落地,进展迅速,持续看好2018年一致性评价领域的投资机会,推荐临床CRO龙头泰格医药(一致性评价加速,公司业绩17年、18年保持高增长);关注可通过出口转国内申报的优势制剂出口企业华海药业(现已拥有45个ANDA,并仍保持每年增加5-10个的速度增长);CAR-T:推荐生长激素与精准医疗龙头安科生物(主营生长激素有望持续高增长,CAR-T申报进入第一梯队);连锁药店:取消药品加成、要求药占比下降,处方外流部分省份开始试行,连锁药店将承接部分外流市场,推荐区域连锁药店持续推荐区域连锁药店龙头益丰药房(业绩稳步增长)、一心堂(业绩有望恢复增长)、国药一致,关注老百姓",webcache\20180109\webcache-20180303001844.html,sina,
2018-01-09,华安证券,000963,华东医药,"(1)子行业龙头:化药:关注优质处方药龙头华东医药、优质儿童药企济川药业等;一致性评价:一致性评价首批已经落地,进展迅速,持续看好2018年一致性评价领域的投资机会,推荐临床CRO龙头泰格医药(一致性评价加速,公司业绩17年、18年保持高增长);关注可通过出口转国内申报的优势制剂出口企业华海药业(现已拥有45个ANDA,并仍保持每年增加5-10个的速度增长);CAR-T:推荐生长激素与精准医疗龙头安科生物(主营生长激素有望持续高增长,CAR-T申报进入第一梯队);连锁药店:取消药品加成、要求药占比下降,处方外流部分省份开始试行,连锁药店将承接部分外流市场,推荐区域连锁药店持续推荐区域连锁药店龙头益丰药房(业绩稳步增长)、一心堂(业绩有望恢复增长)、国药一致,关注老百姓",webcache\20180109\webcache-20180303001844.html,sina,
2018-01-09,华安证券,002727,一心堂,"(1)子行业龙头:化药:关注优质处方药龙头华东医药、优质儿童药企济川药业等;一致性评价:一致性评价首批已经落地,进展迅速,持续看好2018年一致性评价领域的投资机会,推荐临床CRO龙头泰格医药(一致性评价加速,公司业绩17年、18年保持高增长);关注可通过出口转国内申报的优势制剂出口企业华海药业(现已拥有45个ANDA,并仍保持每年增加5-10个的速度增长);CAR-T:推荐生长激素与精准医疗龙头安科生物(主营生长激素有望持续高增长,CAR-T申报进入第一梯队);连锁药店:取消药品加成、要求药占比下降,处方外流部分省份开始试行,连锁药店将承接部分外流市场,推荐区域连锁药店持续推荐区域连锁药店龙头益丰药房(业绩稳步增长)、一心堂(业绩有望恢复增长)、国药一致,关注老百姓",webcache\20180109\webcache-20180303001844.html,sina,
2018-01-09,华安证券,300009,安科生物,"(1)子行业龙头:化药:关注优质处方药龙头华东医药、优质儿童药企济川药业等;一致性评价:一致性评价首批已经落地,进展迅速,持续看好2018年一致性评价领域的投资机会,推荐临床CRO龙头泰格医药(一致性评价加速,公司业绩17年、18年保持高增长);关注可通过出口转国内申报的优势制剂出口企业华海药业(现已拥有45个ANDA,并仍保持每年增加5-10个的速度增长);CAR-T:推荐生长激素与精准医疗龙头安科生物(主营生长激素有望持续高增长,CAR-T申报进入第一梯队);连锁药店:取消药品加成、要求药占比下降,处方外流部分省份开始试行,连锁药店将承接部分外流市场,推荐区域连锁药店持续推荐区域连锁药店龙头益丰药房(业绩稳步增长)、一心堂(业绩有望恢复增长)、国药一致,关注老百姓",webcache\20180109\webcache-20180303001844.html,sina,
2018-01-09,华安证券,300347,泰格医药,"(1)子行业龙头:化药:关注优质处方药龙头华东医药、优质儿童药企济川药业等;一致性评价:一致性评价首批已经落地,进展迅速,持续看好2018年一致性评价领域的投资机会,推荐临床CRO龙头泰格医药(一致性评价加速,公司业绩17年、18年保持高增长);关注可通过出口转国内申报的优势制剂出口企业华海药业(现已拥有45个ANDA,并仍保持每年增加5-10个的速度增长);CAR-T:推荐生长激素与精准医疗龙头安科生物(主营生长激素有望持续高增长,CAR-T申报进入第一梯队);连锁药店:取消药品加成、要求药占比下降,处方外流部分省份开始试行,连锁药店将承接部分外流市场,推荐区域连锁药店持续推荐区域连锁药店龙头益丰药房(业绩稳步增长)、一心堂(业绩有望恢复增长)、国药一致,关注老百姓",webcache\20180109\webcache-20180303001844.html,sina,
