2018-02-08,中金公司    ,600570,恒生电子 ,恒生电子(600570)A leading financial software provider expanding into AI applications-180207                                                                                                                                                                                                                                                                      ,http://www.51pdf.com.cn/report_gg_p114/                                                          ,51pdf,
2018-02-08,太平洋证券   ,300451,创业软件 ,创业软件（300451）医疗信息化业务优势扩大，创新业务取得突破-180206                                                                                                                                                                                                                                                                                                                      ,http://www.51pdf.com.cn/report_gg_p119/                                                          ,51pdf,
2018-02-08,太平洋证券   ,002019,亿帆医药 ,亿帆医药（002019）独特路径，全球视野-180208                                                                                                                                                                                                                                                                                                                                 ,http://www.51pdf.com.cn/report_gg_p119/                                                          ,51pdf,
2018-02-08,平安证券    ,600816,安信信托 ,安信信托（600816）业绩稳健增长，信托规模持平主动管理提升-180208                                                                                                                                                                                                                                                                                                                       ,http://www.51pdf.com.cn/report_gg_p119/                                                          ,51pdf,
2018-02-08,信达证券    ,002583,海能达  ,海能达（002583）交付延迟影响净利润，股东增持看好未来发展-180207                                                                                                                                                                                                                                                                                                                       ,http://www.51pdf.com.cn/report_gg_p119/                                                          ,51pdf,
2018-02-08,平安证券    ,002074,国轩高科 ,国轩高科（002074）长期订单定价，员工持股定心-180208                                                                                                                                                                                                                                                                                                                             ,http://www.51pdf.com.cn/report_gg_p119/                                                          ,51pdf,
2018-02-08,中泰证券    ,300349,金卡智能 ,金卡智能（300349）与德国inotech签订合资合同；引入欧洲领先的燃气表检定技术-180207                                                                                                                                                                                                                                                                                                           ,http://www.51pdf.com.cn/report_gg_p119/                                                          ,51pdf,
2018-02-08,天风证券    ,600260,凯乐科技 ,凯乐科技（600260）一季度业绩创单季历史新高，奠定全年大增基调-180207                                                                                                                                                                                                                                                                                                                     ,http://www.51pdf.com.cn/report_gg_p119/                                                          ,51pdf,
2018-02-08,西南证券    ,002626,金达威  ,金达威（002626）维生素价格大涨推动2018Q1业绩高增长-180207                                                                                                                                                                                                                                                                                                                       ,http://www.51pdf.com.cn/report_gg_p120/                                                          ,51pdf,
2018-02-08,平安证券    ,601985,中国核电 ,中国核电（601985）核电重启在望，巨龙腾飞九霄上-180207                                                                                                                                                                                                                                                                                                                            ,http://www.51pdf.com.cn/report_gg_p120/                                                          ,51pdf,
2018-02-08,东方证券    ,002074,国轩高科 ,国轩高科（002074）获新能源物流车企订单，增持股票彰显发展信心（动态跟踪）-180207                                                                                                                                                                                                                                                                                                               ,http://www.51pdf.com.cn/report_gg_p120/                                                          ,51pdf,
2018-02-08,国海证券    ,002271,东方雨虹 ,东方雨虹（002271）事件点评：防水龙头活力不减，全国布局再发力-180207                                                                                                                                                                                                                                                                                                                     ,http://www.51pdf.com.cn/report_gg_p120/                                                          ,51pdf,
2018-02-08,海通证券    ,600528,中铁工业 ,"中铁工业(600528)公司研究报告-国内基建高端装备龙头企业,长期受益交通强国战略-180207"                                                                                                                                                                                                                                                                                                          ,http://www.51pdf.com.cn/report_gg_p120/                                                          ,51pdf,
2018-02-08,安信证券    ,300523,辰安科技 ,辰安科技(300523)拟收购科大立安进军智慧消防，公共安全版图再下一城-180208                                                                                                                                                                                                                                                                                                                  ,http://www.51pdf.com.cn/pj_1_4_51/                                                               ,51pdf,
2018-02-08,安信证券    ,300467,迅游科技 ,迅游科技(300467)子公司引入腾讯系战略投资者，关注爆款游戏频出对公司业绩的推动作用-180208                                                                                                                                                                                                                                                                                                          ,http://www.51pdf.com.cn/pj_1_4_51/                                                               ,51pdf,
2018-02-08,长江证券    ,600967,内蒙一机 ,内蒙一机(600967)地面装备龙头，陆军机械化受益者-180207                                                                                                                                                                                                                                                                                                                           ,http://www.51pdf.com.cn/pj_1_4_51/                                                               ,51pdf,
2018-02-08,东北证券    ,300451,创业软件 ,创业软件（300451）业绩翻倍增长，新业绩增长点蓄势待发-180208                                                                                                                                                                                                                                                                                                                         ,http://www.51pdf.com.cn/pj_1_4_51/                                                               ,51pdf,
2018-02-08,东北证券    ,300550,和仁科技 ,和仁科技（300550）年初中标过亿项目，军队医院信息化招标回暖-180208                                                                                                                                                                                                                                                                                                                      ,http://www.51pdf.com.cn/pj_1_4_51/                                                               ,51pdf,
2018-02-08,东北证券    ,002925,盈趣科技 ,盈趣科技（002925）电子烟产品爆发，全年业绩高速增长-180208                                                                                                                                                                                                                                                                                                                          ,http://www.51pdf.com.cn/pj_1_4_51/                                                               ,51pdf,
2018-02-08,东方证券    ,002074,国轩高科 ,国轩高科（002074）获新能源物流车企订单，增持股票彰显发展信心（动态跟踪）-180207                                                                                                                                                                                                                                                                                                               ,http://www.51pdf.com.cn/pj_1_4_51/                                                               ,51pdf,
2018-02-08,东方证券    ,600340,华夏幸福 ,华夏幸福（600340）华夏大时代，幸福新阶段-180207                                                                                                                                                                                                                                                                                                                               ,http://www.51pdf.com.cn/pj_1_4_51/                                                               ,51pdf,
2018-02-08,东吴证券    ,601966,玲珑轮胎 ,玲珑轮胎（601966）轮胎盈利向好，品牌潜力值得期待-180207                                                                                                                                                                                                                                                                                                                           ,http://www.51pdf.com.cn/pj_1_4_52/                                                               ,51pdf,
2018-02-08,光大证券    ,300187,永清环保 ,永清环保（300187）危废版图再下一城，抢占西南优质资产-180208                                                                                                                                                                                                                                                                                                                         ,http://www.51pdf.com.cn/pj_1_4_52/                                                               ,51pdf,
2018-02-08,广发证券    ,002304,洋河股份 ,"洋河股份(002304)梦之蓝量价齐升,洋河业绩有望加速增长-180208"                                                                                                                                                                                                                                                                                                                      ,http://www.51pdf.com.cn/pj_1_4_52/                                                               ,51pdf,
2018-02-08,国海证券    ,002041,登海种业 ,登海种业（002041）美国进口高粱双反调查，国内玉米市场再添利好-180208                                                                                                                                                                                                                                                                                                                     ,http://www.51pdf.com.cn/pj_1_4_52/                                                               ,51pdf,
2018-02-08,国海证券    ,002271,东方雨虹 ,东方雨虹（002271）事件点评：防水龙头活力不减，全国布局再发力-180207                                                                                                                                                                                                                                                                                                                     ,http://www.51pdf.com.cn/pj_1_4_52/                                                               ,51pdf,
2018-02-08,国金证券    ,603517,绝味食品 ,"绝味食品(603517)业绩符合预期,18年继续稳健增长-180206"                                                                                                                                                                                                                                                                                                                        ,http://www.51pdf.com.cn/pj_1_4_52/                                                               ,51pdf,
2018-02-08,国金证券    ,601012,隆基股份 ,"隆基股份(601012)签硅料大单保原料供应,扩印度产能促组件出海-180205"                                                                                                                                                                                                                                                                                                                   ,http://www.51pdf.com.cn/pj_1_4_52/                                                               ,51pdf,
2018-02-08,国金证券    ,601877,正泰电器 ,"正泰电器(601877)低压电器重回高增长,大智造,全球化,户用光伏打造业绩新增长极-180206"                                                                                                                                                                                                                                                                                                          ,http://www.51pdf.com.cn/pj_1_4_52/                                                               ,51pdf,
2018-02-08,国信证券    ,300187,永清环保 ,永清环保(300187)再下一城收购云南危废资产，拓宽产业布局-180208                                                                                                                                                                                                                                                                                                                       ,http://www.51pdf.com.cn/pj_1_4_52/                                                               ,51pdf,
2018-02-08,海通证券    ,600816,安信信托 ,"安信信托(600816)公司年报点评：业绩符合预期,主动管理占比持续提升-180208"                                                                                                                                                                                                                                                                                                                ,http://www.51pdf.com.cn/pj_1_4_52/                                                               ,51pdf,
2018-02-08,海通证券    ,002050,三花智控 ,"三花智控(002050)公司跟踪报告-制冷业务出类而拔萃,汽零业务厚积而薄发-180208"                                                                                                                                                                                                                                                                                                              ,http://www.51pdf.com.cn/pj_1_4_52/                                                               ,51pdf,
2018-02-08,海通证券    ,600675,中华企业 ,"中华企业(600675)公司跟踪报告-注入中星集团正式获批,成集团唯一地产平台-180208"                                                                                                                                                                                                                                                                                                             ,http://www.51pdf.com.cn/pj_1_4_52/                                                               ,51pdf,
2018-02-08,海通证券    ,600528,中铁工业 ,"中铁工业(600528)公司研究报告-国内基建高端装备龙头企业,长期受益交通强国战略-180207"                                                                                                                                                                                                                                                                                                          ,http://www.51pdf.com.cn/pj_1_4_52/                                                               ,51pdf,
2018-02-08,华泰证券    ,600597,光明乳业 ,光明乳业(600597) 重估光明乳业的增长潜力-180208                                                                                                                                                                                                                                                                                                                              ,http://www.51pdf.com.cn/pj_1_4_52/                                                               ,51pdf,
2018-02-08,华泰证券    ,000069,华侨城A ,华侨城A(000069)旅游+地产的价值实现者-180208                                                                                                                                                                                                                                                                                                                               ,http://www.51pdf.com.cn/pj_1_4_52/                                                               ,51pdf,
2018-02-08,华泰证券    ,600383,金地集团 ,金地集团(600383)拿地发力有望持续，静候业绩拐点-180208                                                                                                                                                                                                                                                                                                                           ,http://www.51pdf.com.cn/pj_1_4_52/                                                               ,51pdf,
2018-02-08,华泰证券    ,603368,柳州医药 ,柳州医药(603368)17年业绩符合预期，继续强劲增长-180208                                                                                                                                                                                                                                                                                                                          ,http://www.51pdf.com.cn/pj_1_4_52/                                                               ,51pdf,
2018-02-08,华泰证券    ,000826,启迪桑德 ,启迪桑德(000826)环卫快速增长，PPP精选优质项目-180207                                                                                                                                                                                                                                                                                                                          ,http://www.51pdf.com.cn/pj_1_4_52/                                                               ,51pdf,
2018-02-08,华泰证券    ,603030,全筑股份 ,全筑股份(603030)全装修龙头，进击定制精装-180207                                                                                                                                                                                                                                                                                                                              ,http://www.51pdf.com.cn/pj_1_4_52/                                                               ,51pdf,
2018-02-08,联讯证券    ,002019,亿帆医药 ,亿帆医药（002019）创新开创发展新局面，原料药和制剂业务利基稳固-180208                                                                                                                                                                                                                                                                                                                    ,http://www.51pdf.com.cn/pj_1_4_52/                                                               ,51pdf,
2018-02-08,联讯证券    ,000039,中集集团 ,中集集团（000039）全球经济回暖，装备龙头崛起-180208                                                                                                                                                                                                                                                                                                                             ,http://www.51pdf.com.cn/pj_1_4_53/                                                               ,51pdf,
2018-02-08,群益证券    ,002343,慈文传媒 ,慈文传媒(002343)2017年业绩符合预期，头部剧龙头优势地位明显-180208                                                                                                                                                                                                                                                                                                                   ,http://www.51pdf.com.cn/pj_1_4_53/                                                               ,51pdf,
2018-02-08,申万宏源    ,601012,隆基股份 ,隆基股份(601012)硅料长协锁定原料供应，印度建厂全球产能扩张开启-180207                                                                                                                                                                                                                                                                                                                   ,http://www.51pdf.com.cn/pj_1_4_53/                                                               ,51pdf,
2018-02-08,太平洋证券   ,002019,亿帆医药 ,亿帆医药（002019）独特路径，全球视野-180208                                                                                                                                                                                                                                                                                                                                 ,http://www.51pdf.com.cn/pj_1_4_53/                                                               ,51pdf,
2018-02-08,天风证券    ,600260,凯乐科技 ,凯乐科技（600260）一季度业绩创单季历史新高，奠定全年大增基调-180207                                                                                                                                                                                                                                                                                                                     ,http://www.51pdf.com.cn/pj_1_4_53/                                                               ,51pdf,
2018-02-08,天风证券    ,600028,中国石化 ,中国石化（600028）良好的分红潜力，价值投资的生命线-180208                                                                                                                                                                                                                                                                                                                          ,http://www.51pdf.com.cn/pj_1_4_53/                                                               ,51pdf,
2018-02-08,西南证券    ,600521,华海药业 ,华海药业（600521）业绩略超预期，一致性评价受益明显-180208                                                                                                                                                                                                                                                                                                                          ,http://www.51pdf.com.cn/pj_1_4_53/                                                               ,51pdf,
2018-02-08,西南证券    ,002626,金达威  ,金达威（002626）维生素价格大涨推动2018Q1业绩高增长-180207                                                                                                                                                                                                                                                                                                                       ,http://www.51pdf.com.cn/pj_1_4_53/                                                               ,51pdf,
2018-02-08,西南证券    ,002601,龙蟒佰利 ,龙蟒佰利（002601）钛白粉价格再涨，盈利持续优化-180208                                                                                                                                                                                                                                                                                                                            ,http://www.51pdf.com.cn/pj_1_4_53/                                                               ,51pdf,
2018-02-08,中泰证券    ,300349,金卡智能 ,金卡智能（300349）与德国inotech签订合资合同；引入欧洲领先的燃气表检定技术-180207                                                                                                                                                                                                                                                                                                           ,http://www.51pdf.com.cn/pj_1_4_53/                                                               ,51pdf,
2018-02-08,中信建投    ,002482,广田集团 ,广田集团（002482）员工持股显信心，在手订单驱成长-180208                                                                                                                                                                                                                                                                                                                           ,http://www.51pdf.com.cn/pj_1_4_53/                                                               ,51pdf,
2018-02-08,中信建投    ,002228,合兴包装 ,合兴包装（002228）行业整合加快，公司量价齐升，龙头成长加速-180208                                                                                                                                                                                                                                                                                                                      ,http://www.51pdf.com.cn/pj_1_4_53/                                                               ,51pdf,
2018-02-08,中信建投    ,603517,绝味食品 ,绝味食品（603517）全年业绩符合预期，未来成长动力充足-180207                                                                                                                                                                                                                                                                                                                         ,http://www.51pdf.com.cn/pj_1_4_53/                                                               ,51pdf,
2018-02-08,中信建投    ,600436,片仔癀  ,片仔癀（600436）片仔癀系列量价齐升，全年业绩高速增长-180207                                                                                                                                                                                                                                                                                                                         ,http://www.51pdf.com.cn/pj_1_4_53/                                                               ,51pdf,
2018-02-08,中信建投    ,600810,神马股份 ,神马股份（600810）海外尼龙66系列产能供给短缺，利好神马股份-180207                                                                                                                                                                                                                                                                                                                     ,http://www.51pdf.com.cn/pj_1_4_53/                                                               ,51pdf,
2018-02-08,中信证券    ,002594,比亚迪  ,比亚迪(002594)重大事项点评：1月销量超预期，新周期趋势已现-180208                                                                                                                                                                                                                                                                                                                     ,http://www.51pdf.com.cn/pj_1_4_53/                                                               ,51pdf,
2018-02-08,中信证券    ,603368,柳州医药 ,"柳州医药(603368)2017年业绩快报点评：业绩符合预期,两票制利好逻辑持续兑现-180208"                                                                                                                                                                                                                                                                                                          ,http://www.51pdf.com.cn/pj_1_4_53/                                                               ,51pdf,
2018-02-08,中信证券    ,002769,普路通  ,"普路通(002769)投资价值分析报告-小米产业链繁荣受益者,ICT和医疗双线齐发-180207"                                                                                                                                                                                                                                                                                                           ,http://www.51pdf.com.cn/pj_1_4_53/                                                               ,51pdf,
2018-02-08,中信证券    ,603601,再升科技 ,"再升科技(603601)2017年业绩快报点评：并表投产共促增长,深度布局长期可期-180207"                                                                                                                                                                                                                                                                                                           ,http://www.51pdf.com.cn/pj_1_4_53/                                                               ,51pdf,
2018-02-08,中信证券    ,603601,再升科技 ,"再升科技(603601)重大事项点评：对外投资扩规模,VIP业务再上台阶-180208"                                                                                                                                                                                                                                                                                                                ,http://www.51pdf.com.cn/pj_1_4_53/                                                               ,51pdf,
2018-02-08,中信证券    ,601098,中南传媒 ,中南传媒(601098)2017年业绩预告点评：市场类教辅整治影响业绩，基于行业龙头和基本面价值逻辑中长期推荐-180208                                                                                                                                                                                                                                                                                               ,http://www.51pdf.com.cn/pj_1_4_54/                                                               ,51pdf,
2018-02-08,中银国际    ,600067,冠城大通 ,冠城大通（600067）控股股东增持彰显信心，地产及新能源业务业绩贡献可期-180208                                                                                                                                                                                                                                                                                                                 ,http://www.51pdf.com.cn/pj_1_4_54/                                                               ,51pdf,
2018-02-08,中银国际    ,300567,精测电子 ,精测电子（300567）之半导体检测研究系列1：国内外寡头垄断，精测定位精准-180208                                                                                                                                                                                                                                                                                                                ,http://www.51pdf.com.cn/pj_1_4_54/                                                               ,51pdf,
2018-02-08,国金证券,603517,绝味食品,"推荐绝味食品:业绩符合预期,18年继续稳健增长",http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4093814/index.phtml,sina,
2018-02-08,国金证券,603517,绝味食品,"推荐绝味食品:业绩符合预期,18年继续稳健增长",http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4093814/index.phtml,sina,
2018-02-08,首创证券,600388,龙净环保,"根据会议内容,我们认为可以从两方面布局环保行业:   
    (1)打赢蓝天保卫战作为十大任务之首,重要性凸显,看好非电领域治理需求释放,建议关注龙净环保、清新环境;   
    (2)深化污水染防治,板块景气度有望维持,我们认为工业废水治理有望迎来新一轮投资,农村污水治理市场将进一步开启,建议关注博世科、国祯环保",http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4093812/index.phtml,sina,
2018-02-08,首创证券,002573,清新环境,"根据会议内容,我们认为可以从两方面布局环保行业:   
    (1)打赢蓝天保卫战作为十大任务之首,重要性凸显,看好非电领域治理需求释放,建议关注龙净环保、清新环境;   
    (2)深化污水染防治,板块景气度有望维持,我们认为工业废水治理有望迎来新一轮投资,农村污水治理市场将进一步开启,建议关注博世科、国祯环保",http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4093812/index.phtml,sina,
2018-02-08,首创证券,300388,国祯环保,"根据会议内容,我们认为可以从两方面布局环保行业:   
    (1)打赢蓝天保卫战作为十大任务之首,重要性凸显,看好非电领域治理需求释放,建议关注龙净环保、清新环境;   
    (2)深化污水染防治,板块景气度有望维持,我们认为工业废水治理有望迎来新一轮投资,农村污水治理市场将进一步开启,建议关注博世科、国祯环保",http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4093812/index.phtml,sina,
2018-02-08,首创证券,300422,博世科,"根据会议内容,我们认为可以从两方面布局环保行业:   
    (1)打赢蓝天保卫战作为十大任务之首,重要性凸显,看好非电领域治理需求释放,建议关注龙净环保、清新环境;   
    (2)深化污水染防治,板块景气度有望维持,我们认为工业废水治理有望迎来新一轮投资,农村污水治理市场将进一步开启,建议关注博世科、国祯环保",http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4093812/index.phtml,sina,
2018-02-08,广发证券,002304,洋河股份,"推荐洋河股份:梦之蓝量价齐升,洋河业绩有望加速增长",http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4093806/index.phtml,sina,
2018-02-08,广发证券,002304,洋河股份,"推荐洋河股份:梦之蓝量价齐升,洋河业绩有望加速增长",http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4093806/index.phtml,sina,
2018-02-08,广发证券,002304,洋河股份,"推荐洋河股份:梦之蓝量价齐升,洋河业绩有望加速增长",http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4093806/index.phtml,sina,
2018-02-08,中信建投,600048,保利地产,"   
    投资建议:我们建议关注板块快速调整后几类企业超跌带来的机会:1、能够在2018年继续保持集中度提升、享受ROE 中枢突破的龙头房企:招商蛇口(预计2018年成长速度超预期)、保利地产、万科、金地集团等;2、具备成长弹性的优质企业:阳光城(2018年市销率不到0.5)等;3、低估值典范:华侨城(预计2017年业绩超预期,18年估值仅7倍,具备非市场化拿地能力)、荣盛发展;4、享受存量价值红利:光大嘉宝、滨江集团、新湖中宝、建发股份等",http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4093804/index.phtml,sina,
2018-02-08,中信建投,600153,建发股份,"   
    投资建议:我们建议关注板块快速调整后几类企业超跌带来的机会:1、能够在2018年继续保持集中度提升、享受ROE 中枢突破的龙头房企:招商蛇口(预计2018年成长速度超预期)、保利地产、万科、金地集团等;2、具备成长弹性的优质企业:阳光城(2018年市销率不到0.5)等;3、低估值典范:华侨城(预计2017年业绩超预期,18年估值仅7倍,具备非市场化拿地能力)、荣盛发展;4、享受存量价值红利:光大嘉宝、滨江集团、新湖中宝、建发股份等",http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4093804/index.phtml,sina,
2018-02-08,中信建投,600208,新湖中宝,"   
    投资建议:我们建议关注板块快速调整后几类企业超跌带来的机会:1、能够在2018年继续保持集中度提升、享受ROE 中枢突破的龙头房企:招商蛇口(预计2018年成长速度超预期)、保利地产、万科、金地集团等;2、具备成长弹性的优质企业:阳光城(2018年市销率不到0.5)等;3、低估值典范:华侨城(预计2017年业绩超预期,18年估值仅7倍,具备非市场化拿地能力)、荣盛发展;4、享受存量价值红利:光大嘉宝、滨江集团、新湖中宝、建发股份等",http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4093804/index.phtml,sina,
2018-02-08,中信建投,600383,金地集团,"   
    投资建议:我们建议关注板块快速调整后几类企业超跌带来的机会:1、能够在2018年继续保持集中度提升、享受ROE 中枢突破的龙头房企:招商蛇口(预计2018年成长速度超预期)、保利地产、万科、金地集团等;2、具备成长弹性的优质企业:阳光城(2018年市销率不到0.5)等;3、低估值典范:华侨城(预计2017年业绩超预期,18年估值仅7倍,具备非市场化拿地能力)、荣盛发展;4、享受存量价值红利:光大嘉宝、滨江集团、新湖中宝、建发股份等",http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4093804/index.phtml,sina,
2018-02-08,中信建投,600622,光大嘉宝,"   
    投资建议:我们建议关注板块快速调整后几类企业超跌带来的机会:1、能够在2018年继续保持集中度提升、享受ROE 中枢突破的龙头房企:招商蛇口(预计2018年成长速度超预期)、保利地产、万科、金地集团等;2、具备成长弹性的优质企业:阳光城(2018年市销率不到0.5)等;3、低估值典范:华侨城(预计2017年业绩超预期,18年估值仅7倍,具备非市场化拿地能力)、荣盛发展;4、享受存量价值红利:光大嘉宝、滨江集团、新湖中宝、建发股份等",http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4093804/index.phtml,sina,
2018-02-08,中信建投,000671,阳光城,"   
    投资建议:我们建议关注板块快速调整后几类企业超跌带来的机会:1、能够在2018年继续保持集中度提升、享受ROE 中枢突破的龙头房企:招商蛇口(预计2018年成长速度超预期)、保利地产、万科、金地集团等;2、具备成长弹性的优质企业:阳光城(2018年市销率不到0.5)等;3、低估值典范:华侨城(预计2017年业绩超预期,18年估值仅7倍,具备非市场化拿地能力)、荣盛发展;4、享受存量价值红利:光大嘉宝、滨江集团、新湖中宝、建发股份等",http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4093804/index.phtml,sina,
2018-02-08,中信建投,001979,招商蛇口,"   
    投资建议:我们建议关注板块快速调整后几类企业超跌带来的机会:1、能够在2018年继续保持集中度提升、享受ROE 中枢突破的龙头房企:招商蛇口(预计2018年成长速度超预期)、保利地产、万科、金地集团等;2、具备成长弹性的优质企业:阳光城(2018年市销率不到0.5)等;3、低估值典范:华侨城(预计2017年业绩超预期,18年估值仅7倍,具备非市场化拿地能力)、荣盛发展;4、享受存量价值红利:光大嘉宝、滨江集团、新湖中宝、建发股份等",http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4093804/index.phtml,sina,
2018-02-08,中信建投,002146,荣盛发展,"   
    投资建议:我们建议关注板块快速调整后几类企业超跌带来的机会:1、能够在2018年继续保持集中度提升、享受ROE 中枢突破的龙头房企:招商蛇口(预计2018年成长速度超预期)、保利地产、万科、金地集团等;2、具备成长弹性的优质企业:阳光城(2018年市销率不到0.5)等;3、低估值典范:华侨城(预计2017年业绩超预期,18年估值仅7倍,具备非市场化拿地能力)、荣盛发展;4、享受存量价值红利:光大嘉宝、滨江集团、新湖中宝、建发股份等",http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4093804/index.phtml,sina,
2018-02-08,中信建投,002244,滨江集团,"   
    投资建议:我们建议关注板块快速调整后几类企业超跌带来的机会:1、能够在2018年继续保持集中度提升、享受ROE 中枢突破的龙头房企:招商蛇口(预计2018年成长速度超预期)、保利地产、万科、金地集团等;2、具备成长弹性的优质企业:阳光城(2018年市销率不到0.5)等;3、低估值典范:华侨城(预计2017年业绩超预期,18年估值仅7倍,具备非市场化拿地能力)、荣盛发展;4、享受存量价值红利:光大嘉宝、滨江集团、新湖中宝、建发股份等",http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4093804/index.phtml,sina,
2018-02-08,中信建投,600048,保利地产,"   
    投资建议:我们建议关注板块快速调整后几类企业超跌带来的机会:1、能够在2018年继续保持集中度提升、享受ROE 中枢突破的龙头房企:招商蛇口(预计2018年成长速度超预期)、保利地产、万科、金地集团等;2、具备成长弹性的优质企业:阳光城(2018年市销率不到0.5)等;3、低估值典范:华侨城(预计2017年业绩超预期,18年估值仅7倍,具备非市场化拿地能力)、荣盛发展;4、享受存量价值红利:光大嘉宝、滨江集团、新湖中宝、建发股份等",http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4093804/index.phtml,sina,
