2017-12-06,国联证券,002241,歌尔股份,歌尔股份(002241)从器件到整机，修筑成长新桥梁-171115,webcache\20171207\webcache-447dddd52992b0af.html,51pdf,
2017-12-06,太平洋证券,603345,安井食品,"   
    重点推荐个股:   
    (一)贵州茅台:量价齐升,业绩超预期,白酒龙头一骑绝尘   
    (二)沱牌舍得:舍得放量增长,未来有望量价齐升   
    (三)泸州老窖:国窖量价齐升支持业绩高增长,明年中档酒有望发力   
    (四)五粮液:内外部改善趋势加快,明年普五有望量价齐升   
    (五)伊利股份:行业景气度提升,业绩超预期增长   
    (六)双汇发展:估值位于底部,猪价下行利好业绩   
    (七)中炬高新:受益于市场拓展和集中度提升,业绩靓丽   
    (八)安井食品:收入加速增长,费用率下降,利润有望超预期   
    风险提示:食品安全问题,宏观经济风险,市场风格发生转变",webcache\20171206\webcache-a4215a1c92faff.html,sina,
2017-12-06,太平洋证券,000568,泸州老窖,"   
    重点推荐个股:   
    (一)贵州茅台:量价齐升,业绩超预期,白酒龙头一骑绝尘   
    (二)沱牌舍得:舍得放量增长,未来有望量价齐升   
    (三)泸州老窖:国窖量价齐升支持业绩高增长,明年中档酒有望发力   
    (四)五粮液:内外部改善趋势加快,明年普五有望量价齐升   
    (五)伊利股份:行业景气度提升,业绩超预期增长   
    (六)双汇发展:估值位于底部,猪价下行利好业绩   
    (七)中炬高新:受益于市场拓展和集中度提升,业绩靓丽   
    (八)安井食品:收入加速增长,费用率下降,利润有望超预期   
    风险提示:食品安全问题,宏观经济风险,市场风格发生转变",webcache\20171206\webcache-a4215a1c92faff.html,sina,
2017-12-06,太平洋证券,000858,五粮液,"   
    重点推荐个股:   
    (一)贵州茅台:量价齐升,业绩超预期,白酒龙头一骑绝尘   
    (二)沱牌舍得:舍得放量增长,未来有望量价齐升   
    (三)泸州老窖:国窖量价齐升支持业绩高增长,明年中档酒有望发力   
    (四)五粮液:内外部改善趋势加快,明年普五有望量价齐升   
    (五)伊利股份:行业景气度提升,业绩超预期增长   
    (六)双汇发展:估值位于底部,猪价下行利好业绩   
    (七)中炬高新:受益于市场拓展和集中度提升,业绩靓丽   
    (八)安井食品:收入加速增长,费用率下降,利润有望超预期   
    风险提示:食品安全问题,宏观经济风险,市场风格发生转变",webcache\20171206\webcache-a4215a1c92faff.html,sina,
2017-12-06,太平洋证券,000895,双汇发展,"   
    重点推荐个股:   
    (一)贵州茅台:量价齐升,业绩超预期,白酒龙头一骑绝尘   
    (二)沱牌舍得:舍得放量增长,未来有望量价齐升   
    (三)泸州老窖:国窖量价齐升支持业绩高增长,明年中档酒有望发力   
    (四)五粮液:内外部改善趋势加快,明年普五有望量价齐升   
    (五)伊利股份:行业景气度提升,业绩超预期增长   
    (六)双汇发展:估值位于底部,猪价下行利好业绩   
    (七)中炬高新:受益于市场拓展和集中度提升,业绩靓丽   
    (八)安井食品:收入加速增长,费用率下降,利润有望超预期   
    风险提示:食品安全问题,宏观经济风险,市场风格发生转变",webcache\20171206\webcache-a4215a1c92faff.html,sina,
2017-12-06,太平洋证券,600519,贵州茅台,"   
    重点推荐个股:   
    (一)贵州茅台:量价齐升,业绩超预期,白酒龙头一骑绝尘   
    (二)沱牌舍得:舍得放量增长,未来有望量价齐升   
    (三)泸州老窖:国窖量价齐升支持业绩高增长,明年中档酒有望发力   
    (四)五粮液:内外部改善趋势加快,明年普五有望量价齐升   
    (五)伊利股份:行业景气度提升,业绩超预期增长   
    (六)双汇发展:估值位于底部,猪价下行利好业绩   
    (七)中炬高新:受益于市场拓展和集中度提升,业绩靓丽   
    (八)安井食品:收入加速增长,费用率下降,利润有望超预期   
    风险提示:食品安全问题,宏观经济风险,市场风格发生转变",webcache\20171206\webcache-a4215a1c92faff.html,sina,
2017-12-06,太平洋证券,600872,中炬高新,"   
    重点推荐个股:   
    (一)贵州茅台:量价齐升,业绩超预期,白酒龙头一骑绝尘   
    (二)沱牌舍得:舍得放量增长,未来有望量价齐升   
    (三)泸州老窖:国窖量价齐升支持业绩高增长,明年中档酒有望发力   
    (四)五粮液:内外部改善趋势加快,明年普五有望量价齐升   
    (五)伊利股份:行业景气度提升,业绩超预期增长   
    (六)双汇发展:估值位于底部,猪价下行利好业绩   
    (七)中炬高新:受益于市场拓展和集中度提升,业绩靓丽   
    (八)安井食品:收入加速增长,费用率下降,利润有望超预期   
    风险提示:食品安全问题,宏观经济风险,市场风格发生转变",webcache\20171206\webcache-a4215a1c92faff.html,sina,
2017-12-06,太平洋证券,600887,伊利股份,"   
    重点推荐个股:   
    (一)贵州茅台:量价齐升,业绩超预期,白酒龙头一骑绝尘   
    (二)沱牌舍得:舍得放量增长,未来有望量价齐升   
    (三)泸州老窖:国窖量价齐升支持业绩高增长,明年中档酒有望发力   
    (四)五粮液:内外部改善趋势加快,明年普五有望量价齐升   
    (五)伊利股份:行业景气度提升,业绩超预期增长   
    (六)双汇发展:估值位于底部,猪价下行利好业绩   
    (七)中炬高新:受益于市场拓展和集中度提升,业绩靓丽   
    (八)安井食品:收入加速增长,费用率下降,利润有望超预期   
    风险提示:食品安全问题,宏观经济风险,市场风格发生转变",webcache\20171206\webcache-a4215a1c92faff.html,sina,
2017-12-06,太平洋证券,603345,安井食品,"   
    重点推荐个股:   
    (一)贵州茅台:量价齐升,业绩超预期,白酒龙头一骑绝尘   
    (二)沱牌舍得:舍得放量增长,未来有望量价齐升   
    (三)泸州老窖:国窖量价齐升支持业绩高增长,明年中档酒有望发力   
    (四)五粮液:内外部改善趋势加快,明年普五有望量价齐升   
    (五)伊利股份:行业景气度提升,业绩超预期增长   
    (六)双汇发展:估值位于底部,猪价下行利好业绩   
    (七)中炬高新:受益于市场拓展和集中度提升,业绩靓丽   
    (八)安井食品:收入加速增长,费用率下降,利润有望超预期   
    风险提示:食品安全问题,宏观经济风险,市场风格发生转变",webcache\20171206\webcache-a4215a1c92faff.html,sina,
2017-12-06,太平洋证券,000568,泸州老窖,"   
    重点推荐个股:   
    (一)贵州茅台:量价齐升,业绩超预期,白酒龙头一骑绝尘   
    (二)沱牌舍得:舍得放量增长,未来有望量价齐升   
    (三)泸州老窖:国窖量价齐升支持业绩高增长,明年中档酒有望发力   
    (四)五粮液:内外部改善趋势加快,明年普五有望量价齐升   
    (五)伊利股份:行业景气度提升,业绩超预期增长   
    (六)双汇发展:估值位于底部,猪价下行利好业绩   
    (七)中炬高新:受益于市场拓展和集中度提升,业绩靓丽   
    (八)安井食品:收入加速增长,费用率下降,利润有望超预期   
    风险提示:食品安全问题,宏观经济风险,市场风格发生转变",webcache\20171206\webcache-a4215a1c92faff.html,sina,
2017-12-06,太平洋证券,000858,五粮液,"   
    重点推荐个股:   
    (一)贵州茅台:量价齐升,业绩超预期,白酒龙头一骑绝尘   
    (二)沱牌舍得:舍得放量增长,未来有望量价齐升   
    (三)泸州老窖:国窖量价齐升支持业绩高增长,明年中档酒有望发力   
    (四)五粮液:内外部改善趋势加快,明年普五有望量价齐升   
    (五)伊利股份:行业景气度提升,业绩超预期增长   
    (六)双汇发展:估值位于底部,猪价下行利好业绩   
    (七)中炬高新:受益于市场拓展和集中度提升,业绩靓丽   
    (八)安井食品:收入加速增长,费用率下降,利润有望超预期   
    风险提示:食品安全问题,宏观经济风险,市场风格发生转变",webcache\20171206\webcache-a4215a1c92faff.html,sina,
2017-12-06,太平洋证券,000895,双汇发展,"   
    重点推荐个股:   
    (一)贵州茅台:量价齐升,业绩超预期,白酒龙头一骑绝尘   
    (二)沱牌舍得:舍得放量增长,未来有望量价齐升   
    (三)泸州老窖:国窖量价齐升支持业绩高增长,明年中档酒有望发力   
    (四)五粮液:内外部改善趋势加快,明年普五有望量价齐升   
    (五)伊利股份:行业景气度提升,业绩超预期增长   
    (六)双汇发展:估值位于底部,猪价下行利好业绩   
    (七)中炬高新:受益于市场拓展和集中度提升,业绩靓丽   
    (八)安井食品:收入加速增长,费用率下降,利润有望超预期   
    风险提示:食品安全问题,宏观经济风险,市场风格发生转变",webcache\20171206\webcache-a4215a1c92faff.html,sina,
2017-12-06,太平洋证券,600887,伊利股份,"我们看好整个乳制品行业的复苏,继续重点推荐行业龙头:伊利股份",webcache\20171206\webcache-a4215a1c92faff.html,sina,
2017-12-06,太平洋证券,600872,中炬高新,"在海天的龙头地位日益强化的背景下,中炬高新等第二梯队的强势品牌必将迅速崛起,我们建议重点关注:中炬高新、海天味业、千禾味业",webcache\20171206\webcache-a4215a1c92faff.html,sina,
2017-12-06,太平洋证券,603027,千禾味业,"在海天的龙头地位日益强化的背景下,中炬高新等第二梯队的强势品牌必将迅速崛起,我们建议重点关注:中炬高新、海天味业、千禾味业",webcache\20171206\webcache-a4215a1c92faff.html,sina,
2017-12-06,太平洋证券,603288,海天味业,"在海天的龙头地位日益强化的背景下,中炬高新等第二梯队的强势品牌必将迅速崛起,我们建议重点关注:中炬高新、海天味业、千禾味业",webcache\20171206\webcache-a4215a1c92faff.html,sina,
2017-12-06,太平洋证券,603517,绝味食品,重点关注:好想你、绝味食品、来伊份,webcache\20171206\webcache-a4215a1c92faff.html,sina,
2017-12-06,太平洋证券,603777,来伊份,重点关注:好想你、绝味食品、来伊份,webcache\20171206\webcache-a4215a1c92faff.html,sina,
2017-12-06,太平洋证券,002582,好想你,重点关注:好想你、绝味食品、来伊份,webcache\20171206\webcache-a4215a1c92faff.html,sina,
2017-12-06,中银国际,002910,庄园牧场,"港股通标的涨幅前三的为华南城、维他奶国际、允升国际,分别上涨6.91%、5.13%、4.29%;跌幅前三的为微创医疗、协鑫新能源、庄园牧场,分别下跌11.26%、9.84%、9.40%",webcache\20171206\webcache-61edb7e48976d59a.html,sina,
2017-12-06,申万宏源,603929,亚翔集成,我们覆盖的公司中仍然继续推荐超跌反弹且有洁净室订单持续催化的亚翔集成;和物联网产品持续订单落地的锦富技术,webcache\20171206\webcache-d64db2656d8b8d6.html,sina,
2017-12-06,申万宏源,300128,锦富技术,我们覆盖的公司中仍然继续推荐超跌反弹且有洁净室订单持续催化的亚翔集成;和物联网产品持续订单落地的锦富技术,webcache\20171206\webcache-d64db2656d8b8d6.html,sina,
2017-12-06,申万宏源,300128,锦富技术,"基于以上变化,我们持续推荐锦富技术",webcache\20171206\webcache-d64db2656d8b8d6.html,sina,
2017-12-06,申万宏源,002380,科远股份,"   
    自动化:中长期继续推荐科远股份,看好明年上半年的投资机会",webcache\20171206\webcache-d64db2656d8b8d6.html,sina,
2017-12-06,申万宏源,300024,机器人," (2)看好公司的研发实力和执行力,公司在火电行业逐步放缓的情况下,近几年不断创新研发新品,推出凝汽器清洗机器人、锅炉CT、智慧电厂、智能工厂、智慧园区等业务,目前新产品的市场渗透率都较低,未来三年将受益于新业务继续深入推广,在增量市场有限的情况下将大幅提高存量市场的价值,公司业务有望迎来多点开花的局面",webcache\20171206\webcache-d64db2656d8b8d6.html,sina,
2017-12-06,中银国际,600340,华夏幸福,"   
    A股策略组合重点推荐:   
    12月“十大金股”组合:金科文化、陕西煤业、双环传动、拓邦股份、恒立液压、华夏幸福、中炬高新、杭萧钢构、旗滨集团、兴业银行",webcache\20171206\webcache-2166d7733b555116.html,sina,
2017-12-06,中银国际,600477,杭萧钢构,"   
    A股策略组合重点推荐:   
    12月“十大金股”组合:金科文化、陕西煤业、双环传动、拓邦股份、恒立液压、华夏幸福、中炬高新、杭萧钢构、旗滨集团、兴业银行",webcache\20171206\webcache-2166d7733b555116.html,sina,
2017-12-06,中银国际,600872,中炬高新,"   
    A股策略组合重点推荐:   
    12月“十大金股”组合:金科文化、陕西煤业、双环传动、拓邦股份、恒立液压、华夏幸福、中炬高新、杭萧钢构、旗滨集团、兴业银行",webcache\20171206\webcache-2166d7733b555116.html,sina,
2017-12-06,中银国际,601100,恒立液压,"   
    A股策略组合重点推荐:   
    12月“十大金股”组合:金科文化、陕西煤业、双环传动、拓邦股份、恒立液压、华夏幸福、中炬高新、杭萧钢构、旗滨集团、兴业银行",webcache\20171206\webcache-2166d7733b555116.html,sina,
2017-12-06,中银国际,601166,兴业银行,"   
    A股策略组合重点推荐:   
    12月“十大金股”组合:金科文化、陕西煤业、双环传动、拓邦股份、恒立液压、华夏幸福、中炬高新、杭萧钢构、旗滨集团、兴业银行",webcache\20171206\webcache-2166d7733b555116.html,sina,
2017-12-06,中银国际,601225,陕西煤业,"   
    A股策略组合重点推荐:   
    12月“十大金股”组合:金科文化、陕西煤业、双环传动、拓邦股份、恒立液压、华夏幸福、中炬高新、杭萧钢构、旗滨集团、兴业银行",webcache\20171206\webcache-2166d7733b555116.html,sina,
2017-12-06,中银国际,601636,旗滨集团,"   
    A股策略组合重点推荐:   
    12月“十大金股”组合:金科文化、陕西煤业、双环传动、拓邦股份、恒立液压、华夏幸福、中炬高新、杭萧钢构、旗滨集团、兴业银行",webcache\20171206\webcache-2166d7733b555116.html,sina,
2017-12-06,中银国际,002139,拓邦股份,"   
    A股策略组合重点推荐:   
    12月“十大金股”组合:金科文化、陕西煤业、双环传动、拓邦股份、恒立液压、华夏幸福、中炬高新、杭萧钢构、旗滨集团、兴业银行",webcache\20171206\webcache-2166d7733b555116.html,sina,
2017-12-06,中银国际,002472,双环传动,"   
    A股策略组合重点推荐:   
    12月“十大金股”组合:金科文化、陕西煤业、双环传动、拓邦股份、恒立液压、华夏幸福、中炬高新、杭萧钢构、旗滨集团、兴业银行",webcache\20171206\webcache-2166d7733b555116.html,sina,
2017-12-06,中银国际,300459,金科文化,"   
    A股策略组合重点推荐:   
    12月“十大金股”组合:金科文化、陕西煤业、双环传动、拓邦股份、恒立液压、华夏幸福、中炬高新、杭萧钢构、旗滨集团、兴业银行",webcache\20171206\webcache-2166d7733b555116.html,sina,
2017-12-06,中银国际,002410,广联达,"   
    广联达(002410.CH):目标价23.80,上涨空间18.47%",webcache\20171206\webcache-2166d7733b555116.html,sina,
2017-12-06,中银国际,002142,宁波银行,"   
    A股个股重点推荐:   
    宁波银行(002142",webcache\20171206\webcache-2166d7733b555116.html,sina,
2017-12-06,中银国际,002142,宁波银行,推荐《A&H;掘金》第五期:银行板块新推宁波银行,webcache\20171206\webcache-2166d7733b555116.html,sina,
2017-12-06,天风证券,000672,上峰水泥,"上峰水泥地处华东,沿长江布局,充分发挥“地利”优势",webcache\20171206\webcache-6be9282971c337c.html,sina,
2017-12-06,天风证券,600585,海螺水泥,"   
    涨价超预期,华东优质水泥企业受益,持续看好弹性龙头上峰水泥   
    持续重点推荐上峰水泥、海螺水泥、华新水泥",webcache\20171206\webcache-6be9282971c337c.html,sina,
2017-12-06,天风证券,600801,华新水泥,"   
    涨价超预期,华东优质水泥企业受益,持续看好弹性龙头上峰水泥   
    持续重点推荐上峰水泥、海螺水泥、华新水泥",webcache\20171206\webcache-6be9282971c337c.html,sina,
2017-12-06,天风证券,000672,上峰水泥,"   
    涨价超预期,华东优质水泥企业受益,持续看好弹性龙头上峰水泥   
    持续重点推荐上峰水泥、海螺水泥、华新水泥",webcache\20171206\webcache-6be9282971c337c.html,sina,
2017-12-06,天风证券,600585,海螺水泥,"   
    涨价超预期,华东优质水泥企业受益,持续看好弹性龙头上峰水泥   
    持续重点推荐上峰水泥、海螺水泥、华新水泥",webcache\20171206\webcache-6be9282971c337c.html,sina,
2017-12-06,天风证券,600801,华新水泥,"   
    涨价超预期,华东优质水泥企业受益,持续看好弹性龙头上峰水泥   
    持续重点推荐上峰水泥、海螺水泥、华新水泥",webcache\20171206\webcache-6be9282971c337c.html,sina,
2017-12-06,天风证券,000672,上峰水泥,"   
    涨价超预期,华东优质水泥企业受益,持续看好弹性龙头上峰水泥   
    持续重点推荐上峰水泥、海螺水泥、华新水泥",webcache\20171206\webcache-6be9282971c337c.html,sina,
2017-12-06,中泰证券,000949,新乡化纤,"龙虎榜上,营业部资金净买入前三的是信邦制药、中环环保、新乡化纤,金额分别达0.56亿元、0.50亿元、0.41亿元",webcache\20171206\webcache-5124714044b0e20c.html,sina,
2017-12-06,中泰证券,002390,信邦制药,"龙虎榜上,营业部资金净买入前三的是信邦制药、中环环保、新乡化纤,金额分别达0.56亿元、0.50亿元、0.41亿元",webcache\20171206\webcache-5124714044b0e20c.html,sina,
2017-12-06,中泰证券,300692,中环环保,"龙虎榜上,营业部资金净买入前三的是信邦制药、中环环保、新乡化纤,金额分别达0.56亿元、0.50亿元、0.41亿元",webcache\20171206\webcache-5124714044b0e20c.html,sina,
2017-12-06,中泰证券,002333,罗普斯金,"值得关注的是,罗普斯金、乐心医疗、思美传媒等3只股票受到机构或主力资金的青睐,股东户数降幅超过一成",webcache\20171206\webcache-5124714044b0e20c.html,sina,
2017-12-06,中泰证券,002712,思美传媒,"值得关注的是,罗普斯金、乐心医疗、思美传媒等3只股票受到机构或主力资金的青睐,股东户数降幅超过一成",webcache\20171206\webcache-5124714044b0e20c.html,sina,
2017-12-06,中泰证券,300562,乐心医疗,"值得关注的是,罗普斯金、乐心医疗、思美传媒等3只股票受到机构或主力资金的青睐,股东户数降幅超过一成",webcache\20171206\webcache-5124714044b0e20c.html,sina,
2017-12-06,中泰证券,002390,信邦制药,"信邦制药受公司回购股份的消息影响与控股股东拟增持的消息刺激,股价大幅上涨",webcache\20171206\webcache-5124714044b0e20c.html,sina,
2017-12-06,中泰证券,002390,信邦制药,"信邦制药受公司回购股份的消息影响与控股股东拟增持的消息刺激,股价大幅上涨",webcache\20171206\webcache-5124714044b0e20c.html,sina,
2017-12-06,申万宏源,600019,宝钢股份,"推荐具备内生盈利成长性的全球钢铁龙头宝钢股份,央企且有整合预期的鞍钢股份,受益于制造业投资恢复的板材区域龙头新钢股份,*ST 华菱,南钢股份,大冶特钢,受益于粤港澳大湾区城市经济圈的区域建材龙头韶钢松山,三钢闽光,同时关注凌钢股份",webcache\20171206\webcache-2890b317cbd1213c.html,sina,
2017-12-06,申万宏源,600231,凌钢股份,"推荐具备内生盈利成长性的全球钢铁龙头宝钢股份,央企且有整合预期的鞍钢股份,受益于制造业投资恢复的板材区域龙头新钢股份,*ST 华菱,南钢股份,大冶特钢,受益于粤港澳大湾区城市经济圈的区域建材龙头韶钢松山,三钢闽光,同时关注凌钢股份",webcache\20171206\webcache-2890b317cbd1213c.html,sina,
2017-12-06,申万宏源,600282,南钢股份,"推荐具备内生盈利成长性的全球钢铁龙头宝钢股份,央企且有整合预期的鞍钢股份,受益于制造业投资恢复的板材区域龙头新钢股份,*ST 华菱,南钢股份,大冶特钢,受益于粤港澳大湾区城市经济圈的区域建材龙头韶钢松山,三钢闽光,同时关注凌钢股份",webcache\20171206\webcache-2890b317cbd1213c.html,sina,
2017-12-06,申万宏源,600782,新钢股份,"推荐具备内生盈利成长性的全球钢铁龙头宝钢股份,央企且有整合预期的鞍钢股份,受益于制造业投资恢复的板材区域龙头新钢股份,*ST 华菱,南钢股份,大冶特钢,受益于粤港澳大湾区城市经济圈的区域建材龙头韶钢松山,三钢闽光,同时关注凌钢股份",webcache\20171206\webcache-2890b317cbd1213c.html,sina,
2017-12-06,申万宏源,000708,大冶特钢,"推荐具备内生盈利成长性的全球钢铁龙头宝钢股份,央企且有整合预期的鞍钢股份,受益于制造业投资恢复的板材区域龙头新钢股份,*ST 华菱,南钢股份,大冶特钢,受益于粤港澳大湾区城市经济圈的区域建材龙头韶钢松山,三钢闽光,同时关注凌钢股份",webcache\20171206\webcache-2890b317cbd1213c.html,sina,
2017-12-06,申万宏源,000717,韶钢松山,"推荐具备内生盈利成长性的全球钢铁龙头宝钢股份,央企且有整合预期的鞍钢股份,受益于制造业投资恢复的板材区域龙头新钢股份,*ST 华菱,南钢股份,大冶特钢,受益于粤港澳大湾区城市经济圈的区域建材龙头韶钢松山,三钢闽光,同时关注凌钢股份",webcache\20171206\webcache-2890b317cbd1213c.html,sina,
2017-12-06,申万宏源,000898,鞍钢股份,"推荐具备内生盈利成长性的全球钢铁龙头宝钢股份,央企且有整合预期的鞍钢股份,受益于制造业投资恢复的板材区域龙头新钢股份,*ST 华菱,南钢股份,大冶特钢,受益于粤港澳大湾区城市经济圈的区域建材龙头韶钢松山,三钢闽光,同时关注凌钢股份",webcache\20171206\webcache-2890b317cbd1213c.html,sina,
2017-12-06,申万宏源,002110,三钢闽光,"推荐具备内生盈利成长性的全球钢铁龙头宝钢股份,央企且有整合预期的鞍钢股份,受益于制造业投资恢复的板材区域龙头新钢股份,*ST 华菱,南钢股份,大冶特钢,受益于粤港澳大湾区城市经济圈的区域建材龙头韶钢松山,三钢闽光,同时关注凌钢股份",webcache\20171206\webcache-2890b317cbd1213c.html,sina,
2017-12-06,申万宏源,600019,宝钢股份,"推荐具备内生盈利成长性的全球钢铁龙头宝钢股份,央企且有整合预期的鞍钢股份,受益于制造业投资恢复的板材区域龙头新钢股份,*ST 华菱,南钢股份,大冶特钢,受益于粤港澳大湾区城市经济圈的区域建材龙头韶钢松山,三钢闽光,同时关注凌钢股份",webcache\20171206\webcache-2890b317cbd1213c.html,sina,
2017-12-06,申万宏源,600231,凌钢股份,"推荐具备内生盈利成长性的全球钢铁龙头宝钢股份,央企且有整合预期的鞍钢股份,受益于制造业投资恢复的板材区域龙头新钢股份,*ST 华菱,南钢股份,大冶特钢,受益于粤港澳大湾区城市经济圈的区域建材龙头韶钢松山,三钢闽光,同时关注凌钢股份",webcache\20171206\webcache-2890b317cbd1213c.html,sina,
2017-12-06,申万宏源,600282,南钢股份,"推荐具备内生盈利成长性的全球钢铁龙头宝钢股份,央企且有整合预期的鞍钢股份,受益于制造业投资恢复的板材区域龙头新钢股份,*ST 华菱,南钢股份,大冶特钢,受益于粤港澳大湾区城市经济圈的区域建材龙头韶钢松山,三钢闽光,同时关注凌钢股份",webcache\20171206\webcache-2890b317cbd1213c.html,sina,
2017-12-06,申万宏源,600782,新钢股份,"推荐具备内生盈利成长性的全球钢铁龙头宝钢股份,央企且有整合预期的鞍钢股份,受益于制造业投资恢复的板材区域龙头新钢股份,*ST 华菱,南钢股份,大冶特钢,受益于粤港澳大湾区城市经济圈的区域建材龙头韶钢松山,三钢闽光,同时关注凌钢股份",webcache\20171206\webcache-2890b317cbd1213c.html,sina,
2017-12-06,申万宏源,000708,大冶特钢,"推荐具备内生盈利成长性的全球钢铁龙头宝钢股份,央企且有整合预期的鞍钢股份,受益于制造业投资恢复的板材区域龙头新钢股份,*ST 华菱,南钢股份,大冶特钢,受益于粤港澳大湾区城市经济圈的区域建材龙头韶钢松山,三钢闽光,同时关注凌钢股份",webcache\20171206\webcache-2890b317cbd1213c.html,sina,
2017-12-06,申万宏源,000717,韶钢松山,"推荐具备内生盈利成长性的全球钢铁龙头宝钢股份,央企且有整合预期的鞍钢股份,受益于制造业投资恢复的板材区域龙头新钢股份,*ST 华菱,南钢股份,大冶特钢,受益于粤港澳大湾区城市经济圈的区域建材龙头韶钢松山,三钢闽光,同时关注凌钢股份",webcache\20171206\webcache-2890b317cbd1213c.html,sina,
2017-12-06,申万宏源,000898,鞍钢股份,"推荐具备内生盈利成长性的全球钢铁龙头宝钢股份,央企且有整合预期的鞍钢股份,受益于制造业投资恢复的板材区域龙头新钢股份,*ST 华菱,南钢股份,大冶特钢,受益于粤港澳大湾区城市经济圈的区域建材龙头韶钢松山,三钢闽光,同时关注凌钢股份",webcache\20171206\webcache-2890b317cbd1213c.html,sina,
2017-12-06,申万宏源,002110,三钢闽光,"推荐具备内生盈利成长性的全球钢铁龙头宝钢股份,央企且有整合预期的鞍钢股份,受益于制造业投资恢复的板材区域龙头新钢股份,*ST 华菱,南钢股份,大冶特钢,受益于粤港澳大湾区城市经济圈的区域建材龙头韶钢松山,三钢闽光,同时关注凌钢股份",webcache\20171206\webcache-2890b317cbd1213c.html,sina,
2017-12-06,申万宏源,600019,宝钢股份,"推荐具备内生盈利成长性的全球钢铁龙头宝钢股份,央企且有整合预期的鞍钢股份,受益于制造业投资恢复的板材区域龙头新钢股份,*ST 华菱,南钢股份,大冶特钢,受益于粤港澳大湾区城市经济圈的区域建材龙头韶钢松山,三钢闽光,同时关注凌钢股份",webcache\20171206\webcache-2890b317cbd1213c.html,sina,
2017-12-06,申万宏源,600231,凌钢股份,"推荐具备内生盈利成长性的全球钢铁龙头宝钢股份,央企且有整合预期的鞍钢股份,受益于制造业投资恢复的板材区域龙头新钢股份,*ST 华菱,南钢股份,大冶特钢,受益于粤港澳大湾区城市经济圈的区域建材龙头韶钢松山,三钢闽光,同时关注凌钢股份",webcache\20171206\webcache-2890b317cbd1213c.html,sina,
2017-12-06,申万宏源,600282,南钢股份,"推荐具备内生盈利成长性的全球钢铁龙头宝钢股份,央企且有整合预期的鞍钢股份,受益于制造业投资恢复的板材区域龙头新钢股份,*ST 华菱,南钢股份,大冶特钢,受益于粤港澳大湾区城市经济圈的区域建材龙头韶钢松山,三钢闽光,同时关注凌钢股份",webcache\20171206\webcache-2890b317cbd1213c.html,sina,
2017-12-06,申万宏源,600782,新钢股份,"推荐具备内生盈利成长性的全球钢铁龙头宝钢股份,央企且有整合预期的鞍钢股份,受益于制造业投资恢复的板材区域龙头新钢股份,*ST 华菱,南钢股份,大冶特钢,受益于粤港澳大湾区城市经济圈的区域建材龙头韶钢松山,三钢闽光,同时关注凌钢股份",webcache\20171206\webcache-2890b317cbd1213c.html,sina,
2017-12-06,申万宏源,000708,大冶特钢,"推荐具备内生盈利成长性的全球钢铁龙头宝钢股份,央企且有整合预期的鞍钢股份,受益于制造业投资恢复的板材区域龙头新钢股份,*ST 华菱,南钢股份,大冶特钢,受益于粤港澳大湾区城市经济圈的区域建材龙头韶钢松山,三钢闽光,同时关注凌钢股份",webcache\20171206\webcache-2890b317cbd1213c.html,sina,
2017-12-06,申万宏源,000717,韶钢松山,"推荐具备内生盈利成长性的全球钢铁龙头宝钢股份,央企且有整合预期的鞍钢股份,受益于制造业投资恢复的板材区域龙头新钢股份,*ST 华菱,南钢股份,大冶特钢,受益于粤港澳大湾区城市经济圈的区域建材龙头韶钢松山,三钢闽光,同时关注凌钢股份",webcache\20171206\webcache-2890b317cbd1213c.html,sina,
2017-12-06,申万宏源,000898,鞍钢股份,"推荐具备内生盈利成长性的全球钢铁龙头宝钢股份,央企且有整合预期的鞍钢股份,受益于制造业投资恢复的板材区域龙头新钢股份,*ST 华菱,南钢股份,大冶特钢,受益于粤港澳大湾区城市经济圈的区域建材龙头韶钢松山,三钢闽光,同时关注凌钢股份",webcache\20171206\webcache-2890b317cbd1213c.html,sina,
2017-12-06,申万宏源,002110,三钢闽光,"推荐具备内生盈利成长性的全球钢铁龙头宝钢股份,央企且有整合预期的鞍钢股份,受益于制造业投资恢复的板材区域龙头新钢股份,*ST 华菱,南钢股份,大冶特钢,受益于粤港澳大湾区城市经济圈的区域建材龙头韶钢松山,三钢闽光,同时关注凌钢股份",webcache\20171206\webcache-2890b317cbd1213c.html,sina,
2017-12-06,安信证券,000038,深大通,"推荐深大通深度分析:线上线下营销业务同步发展,对赌延长彰显业绩持续增长信心",webcache\20171206\webcache-65cca47895027afc.html,sina,
2017-12-06,安信证券,000038,深大通,"推荐深大通深度分析:线上线下营销业务同步发展,对赌延长彰显业绩持续增长信心",webcache\20171206\webcache-65cca47895027afc.html,sina,
2017-12-06,国海证券,300024,机器人,"输变电设备中,二次设备下跌1.16%,一次设备下跌0.66%;新能源发电板块汇总,核电上涨1.53%,风电上涨0.23%,光伏上涨0.08%;新能源汽车中,新能源汽车指数上涨0.41%,锂电池指数下跌0.16%,充电桩指数下上涨0.72%,燃料电池指数上涨0.15%;工控中,工业4.0指数上涨0.78%,机器人指数上涨0.27%,能源互联网指数下跌0.20%",webcache\20171206\webcache-4a1764aa8b6a6eb4.html,sina,
