2017-12-18,新时代证券     ,603799,华友钴业 ,华友钴业（603799）量价齐升，钴龙头继续发力-171214                                                                                                                                                                                                                                                                                                                             ,http://www.51pdf.com.cn/report_gg_p380/                                                          ,51pdf,
2017-12-18,国联证券      ,600718,东软集团 ,"
    神州数码发布资产重组公告;易华录、常山北明、恒锋信息发布中标公告;
    达实智能发布重大合同公告;浙大网新、神州信息发布战略合作公告;东方通、苏州科达发布减持公告,远光软件发布增持公告;和仁科技发布股权激励草案;东软集团与本田签订《增资认购与合作协议》"                                                                                                                                                                                                               ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4026290/index.phtml,sina ,
2017-12-18,国联证券      ,600797,浙大网新 ,"
    神州数码发布资产重组公告;易华录、常山北明、恒锋信息发布中标公告;
    达实智能发布重大合同公告;浙大网新、神州信息发布战略合作公告;东方通、苏州科达发布减持公告,远光软件发布增持公告;和仁科技发布股权激励草案;东软集团与本田签订《增资认购与合作协议》"                                                                                                                                                                                                               ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4026290/index.phtml,sina ,
2017-12-18,国联证券      ,603660,苏州科达 ,"
    神州数码发布资产重组公告;易华录、常山北明、恒锋信息发布中标公告;
    达实智能发布重大合同公告;浙大网新、神州信息发布战略合作公告;东方通、苏州科达发布减持公告,远光软件发布增持公告;和仁科技发布股权激励草案;东软集团与本田签订《增资认购与合作协议》"                                                                                                                                                                                                               ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4026290/index.phtml,sina ,
2017-12-18,国联证券      ,000034,神州数码 ,"
    神州数码发布资产重组公告;易华录、常山北明、恒锋信息发布中标公告;
    达实智能发布重大合同公告;浙大网新、神州信息发布战略合作公告;东方通、苏州科达发布减持公告,远光软件发布增持公告;和仁科技发布股权激励草案;东软集团与本田签订《增资认购与合作协议》"                                                                                                                                                                                                               ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4026290/index.phtml,sina ,
2017-12-18,国联证券      ,000158,常山北明 ,"
    神州数码发布资产重组公告;易华录、常山北明、恒锋信息发布中标公告;
    达实智能发布重大合同公告;浙大网新、神州信息发布战略合作公告;东方通、苏州科达发布减持公告,远光软件发布增持公告;和仁科技发布股权激励草案;东软集团与本田签订《增资认购与合作协议》"                                                                                                                                                                                                               ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4026290/index.phtml,sina ,
2017-12-18,国联证券      ,000555,神州信息 ,"
    神州数码发布资产重组公告;易华录、常山北明、恒锋信息发布中标公告;
    达实智能发布重大合同公告;浙大网新、神州信息发布战略合作公告;东方通、苏州科达发布减持公告,远光软件发布增持公告;和仁科技发布股权激励草案;东软集团与本田签订《增资认购与合作协议》"                                                                                                                                                                                                               ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4026290/index.phtml,sina ,
2017-12-18,国联证券      ,002063,远光软件 ,"
    神州数码发布资产重组公告;易华录、常山北明、恒锋信息发布中标公告;
    达实智能发布重大合同公告;浙大网新、神州信息发布战略合作公告;东方通、苏州科达发布减持公告,远光软件发布增持公告;和仁科技发布股权激励草案;东软集团与本田签订《增资认购与合作协议》"                                                                                                                                                                                                               ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4026290/index.phtml,sina ,
2017-12-18,国联证券      ,002421,达实智能 ,"
    神州数码发布资产重组公告;易华录、常山北明、恒锋信息发布中标公告;
    达实智能发布重大合同公告;浙大网新、神州信息发布战略合作公告;东方通、苏州科达发布减持公告,远光软件发布增持公告;和仁科技发布股权激励草案;东软集团与本田签订《增资认购与合作协议》"                                                                                                                                                                                                               ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4026290/index.phtml,sina ,
2017-12-18,国联证券      ,300212,易华录  ,"
    神州数码发布资产重组公告;易华录、常山北明、恒锋信息发布中标公告;
    达实智能发布重大合同公告;浙大网新、神州信息发布战略合作公告;东方通、苏州科达发布减持公告,远光软件发布增持公告;和仁科技发布股权激励草案;东软集团与本田签订《增资认购与合作协议》"                                                                                                                                                                                                               ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4026290/index.phtml,sina ,
2017-12-18,国联证券      ,300379,东方通  ,"
    神州数码发布资产重组公告;易华录、常山北明、恒锋信息发布中标公告;
    达实智能发布重大合同公告;浙大网新、神州信息发布战略合作公告;东方通、苏州科达发布减持公告,远光软件发布增持公告;和仁科技发布股权激励草案;东软集团与本田签订《增资认购与合作协议》"                                                                                                                                                                                                               ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4026290/index.phtml,sina ,
2017-12-18,国联证券      ,300550,和仁科技 ,"
    神州数码发布资产重组公告;易华录、常山北明、恒锋信息发布中标公告;
    达实智能发布重大合同公告;浙大网新、神州信息发布战略合作公告;东方通、苏州科达发布减持公告,远光软件发布增持公告;和仁科技发布股权激励草案;东软集团与本田签订《增资认购与合作协议》"                                                                                                                                                                                                               ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4026290/index.phtml,sina ,
2017-12-18,国联证券      ,300605,恒锋信息 ,"
    神州数码发布资产重组公告;易华录、常山北明、恒锋信息发布中标公告;
    达实智能发布重大合同公告;浙大网新、神州信息发布战略合作公告;东方通、苏州科达发布减持公告,远光软件发布增持公告;和仁科技发布股权激励草案;东软集团与本田签订《增资认购与合作协议》"                                                                                                                                                                                                               ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4026290/index.phtml,sina ,
2017-12-18,国联证券      ,000997,新大陆  ,"就计算机板块而言,我们维持上周观点,短期关注大数据相关机会,中长期仍建议配置基本面成长无忧品种,关注新大陆(000997)、广联达(002410)、四维图新(002405)、达实智能(002421)、海康威视(002415)、大华股份(002236)等机会"                                                                                                                                                                                                                          ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4026290/index.phtml,sina ,
2017-12-18,国联证券      ,002236,大华股份 ,"就计算机板块而言,我们维持上周观点,短期关注大数据相关机会,中长期仍建议配置基本面成长无忧品种,关注新大陆(000997)、广联达(002410)、四维图新(002405)、达实智能(002421)、海康威视(002415)、大华股份(002236)等机会"                                                                                                                                                                                                                          ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4026290/index.phtml,sina ,
2017-12-18,国联证券      ,002405,四维图新 ,"就计算机板块而言,我们维持上周观点,短期关注大数据相关机会,中长期仍建议配置基本面成长无忧品种,关注新大陆(000997)、广联达(002410)、四维图新(002405)、达实智能(002421)、海康威视(002415)、大华股份(002236)等机会"                                                                                                                                                                                                                          ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4026290/index.phtml,sina ,
2017-12-18,国联证券      ,002410,广联达  ,"就计算机板块而言,我们维持上周观点,短期关注大数据相关机会,中长期仍建议配置基本面成长无忧品种,关注新大陆(000997)、广联达(002410)、四维图新(002405)、达实智能(002421)、海康威视(002415)、大华股份(002236)等机会"                                                                                                                                                                                                                          ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4026290/index.phtml,sina ,
2017-12-18,国联证券      ,002415,海康威视 ,"就计算机板块而言,我们维持上周观点,短期关注大数据相关机会,中长期仍建议配置基本面成长无忧品种,关注新大陆(000997)、广联达(002410)、四维图新(002405)、达实智能(002421)、海康威视(002415)、大华股份(002236)等机会"                                                                                                                                                                                                                          ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4026290/index.phtml,sina ,
2017-12-18,国联证券      ,002421,达实智能 ,"就计算机板块而言,我们维持上周观点,短期关注大数据相关机会,中长期仍建议配置基本面成长无忧品种,关注新大陆(000997)、广联达(002410)、四维图新(002405)、达实智能(002421)、海康威视(002415)、大华股份(002236)等机会"                                                                                                                                                                                                                          ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4026290/index.phtml,sina ,
2017-12-18,国金证券      ,600258,首旅酒店 ,"
    即将迎来18年的新行情,建议关注出境游的持续复苏和免税政策的预期放开:17年餐饮旅游板块中表现较好的包括免税板块的中国国旅和酒店板块的首旅酒店和锦江股份"                                                                                                                                                                                                                                                                      ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4026280/index.phtml,sina ,
2017-12-18,国金证券      ,600754,锦江股份 ,"
    即将迎来18年的新行情,建议关注出境游的持续复苏和免税政策的预期放开:17年餐饮旅游板块中表现较好的包括免税板块的中国国旅和酒店板块的首旅酒店和锦江股份"                                                                                                                                                                                                                                                                      ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4026280/index.phtml,sina ,
2017-12-18,国金证券      ,601888,中国国旅 ,"
    即将迎来18年的新行情,建议关注出境游的持续复苏和免税政策的预期放开:17年餐饮旅游板块中表现较好的包括免税板块的中国国旅和酒店板块的首旅酒店和锦江股份"                                                                                                                                                                                                                                                                      ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4026280/index.phtml,sina ,
2017-12-18,广发证券      ,600262,北方股份 ,"
    子板块中,航空装备、地面兵装、航天装备上涨,船舶制造下跌;天鸿股份、海特高新等涨幅靠前,宗申动力、北方股份等跌幅靠前"                                                                                                                                                                                                                                                                                        ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4026276/index.phtml,sina ,
2017-12-18,广发证券      ,001696,宗申动力 ,"
    子板块中,航空装备、地面兵装、航天装备上涨,船舶制造下跌;天鸿股份、海特高新等涨幅靠前,宗申动力、北方股份等跌幅靠前"                                                                                                                                                                                                                                                                                        ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4026276/index.phtml,sina ,
2017-12-18,广发证券      ,002023,海特高新 ,"
    子板块中,航空装备、地面兵装、航天装备上涨,船舶制造下跌;天鸿股份、海特高新等涨幅靠前,宗申动力、北方股份等跌幅靠前"                                                                                                                                                                                                                                                                                        ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4026276/index.phtml,sina ,
2017-12-18,广发证券      ,000776,广发证券 ,推荐广发证券国防军工行业第51周数据周报                                                                                                                                                                                                                                                                                                                                        ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4026276/index.phtml,sina ,
2017-12-18,安信证券      ,300735,光弘科技 ,"
    新股后续重点关注光弘科技:本周5 只新股申购,建议后续重点关注光弘科技(PCBA 和成品组装电子制造服务企业)"                                                                                                                                                                                                                                                                                           ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4026272/index.phtml,sina ,
2017-12-18,平安证券      ,600019,宝钢股份 ,"建议关注高业绩低估值且市占率较高的三钢闽光、韶钢松山,以及行业龙头宝钢股份、太钢不锈等"                                                                                                                                                                                                                                                                                                               ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4026243/index.phtml,sina ,
2017-12-18,平安证券      ,000717,韶钢松山 ,"建议关注高业绩低估值且市占率较高的三钢闽光、韶钢松山,以及行业龙头宝钢股份、太钢不锈等"                                                                                                                                                                                                                                                                                                               ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4026243/index.phtml,sina ,
2017-12-18,平安证券      ,000825,太钢不锈 ,"建议关注高业绩低估值且市占率较高的三钢闽光、韶钢松山,以及行业龙头宝钢股份、太钢不锈等"                                                                                                                                                                                                                                                                                                               ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4026243/index.phtml,sina ,
2017-12-18,平安证券      ,002110,三钢闽光 ,"建议关注高业绩低估值且市占率较高的三钢闽光、韶钢松山,以及行业龙头宝钢股份、太钢不锈等"                                                                                                                                                                                                                                                                                                               ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4026243/index.phtml,sina ,
2017-12-18,中银国际      ,000858,五粮液  ,"根据微酒等媒体新闻,11月底新品五粮液零售价涨至1,099元,12月1日洋河梦之蓝M3、M6出厂价分别上涨5元/瓶、10元/瓶,12月8日剑南春52度水晶剑折扣减少25元/瓶"                                                                                                                                                                                                                                                                   ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4026244/index.phtml,sina ,
2017-12-18,中银国际      ,600519,贵州茅台 ,"白酒重点看好山西汾酒、顺鑫农业、五粮液、贵州茅台,白酒复苏是逐级拉动,18年高端、次高端、中低档均有机会,品牌突出的中低档酒上市公司可能提速"                                                                                                                                                                                                                                                                                    ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4026244/index.phtml,sina ,
2017-12-18,中银国际      ,600809,山西汾酒 ,"白酒重点看好山西汾酒、顺鑫农业、五粮液、贵州茅台,白酒复苏是逐级拉动,18年高端、次高端、中低档均有机会,品牌突出的中低档酒上市公司可能提速"                                                                                                                                                                                                                                                                                    ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4026244/index.phtml,sina ,
2017-12-18,中银国际      ,000858,五粮液  ,"白酒重点看好山西汾酒、顺鑫农业、五粮液、贵州茅台,白酒复苏是逐级拉动,18年高端、次高端、中低档均有机会,品牌突出的中低档酒上市公司可能提速"                                                                                                                                                                                                                                                                                    ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4026244/index.phtml,sina ,
2017-12-18,中银国际      ,000860,顺鑫农业 ,"白酒重点看好山西汾酒、顺鑫农业、五粮液、贵州茅台,白酒复苏是逐级拉动,18年高端、次高端、中低档均有机会,品牌突出的中低档酒上市公司可能提速"                                                                                                                                                                                                                                                                                    ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4026244/index.phtml,sina ,
2017-12-18,中银国际      ,600519,贵州茅台 ,"
    推荐组合:山西汾酒、顺鑫农业、中炬高新、伊利股份、五粮液、贵州茅台"                                                                                                                                                                                                                                                                                                                 ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4026244/index.phtml,sina ,
2017-12-18,中银国际      ,600809,山西汾酒 ,"
    推荐组合:山西汾酒、顺鑫农业、中炬高新、伊利股份、五粮液、贵州茅台"                                                                                                                                                                                                                                                                                                                 ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4026244/index.phtml,sina ,
2017-12-18,中银国际      ,600872,中炬高新 ,"
    推荐组合:山西汾酒、顺鑫农业、中炬高新、伊利股份、五粮液、贵州茅台"                                                                                                                                                                                                                                                                                                                 ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4026244/index.phtml,sina ,
2017-12-18,中银国际      ,600887,伊利股份 ,"
    推荐组合:山西汾酒、顺鑫农业、中炬高新、伊利股份、五粮液、贵州茅台"                                                                                                                                                                                                                                                                                                                 ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4026244/index.phtml,sina ,
2017-12-18,中银国际      ,000858,五粮液  ,"
    推荐组合:山西汾酒、顺鑫农业、中炬高新、伊利股份、五粮液、贵州茅台"                                                                                                                                                                                                                                                                                                                 ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4026244/index.phtml,sina ,
2017-12-18,中银国际      ,000860,顺鑫农业 ,"
    推荐组合:山西汾酒、顺鑫农业、中炬高新、伊利股份、五粮液、贵州茅台"                                                                                                                                                                                                                                                                                                                 ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4026244/index.phtml,sina ,
2017-12-18,信达证券      ,002049,紫光国芯 ,推荐电子行业:全志科技、紫光国芯                                                                                                                                                                                                                                                                                                                                            ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4026234/index.phtml,sina ,
2017-12-18,信达证券      ,300458,全志科技 ,推荐电子行业:全志科技、紫光国芯                                                                                                                                                                                                                                                                                                                                            ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4026234/index.phtml,sina ,
2017-12-18,西南证券      ,600256,广汇能源 ,"我们预计天然气有望步入快速增长期,建议重点关注百川能源(600681)、新奥股份(600803)、广汇能源(600256)和蓝焰控股(000968)"                                                                                                                                                                                                                                                                                ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4026228/index.phtml,sina ,
2017-12-18,西南证券      ,600681,百川能源 ,"我们预计天然气有望步入快速增长期,建议重点关注百川能源(600681)、新奥股份(600803)、广汇能源(600256)和蓝焰控股(000968)"                                                                                                                                                                                                                                                                                ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4026228/index.phtml,sina ,
2017-12-18,西南证券      ,600803,新奥股份 ,"我们预计天然气有望步入快速增长期,建议重点关注百川能源(600681)、新奥股份(600803)、广汇能源(600256)和蓝焰控股(000968)"                                                                                                                                                                                                                                                                                ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4026228/index.phtml,sina ,
2017-12-18,西南证券      ,000968,蓝焰控股 ,"我们预计天然气有望步入快速增长期,建议重点关注百川能源(600681)、新奥股份(600803)、广汇能源(600256)和蓝焰控股(000968)"                                                                                                                                                                                                                                                                                ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4026228/index.phtml,sina ,
2017-12-18,西南证券      ,600256,广汇能源 ,"我们预计天然气有望步入快速增长期,建议重点关注百川能源(600681)、新奥股份(600803)、广汇能源(600256)和蓝焰控股(000968)"                                                                                                                                                                                                                                                                                ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4026228/index.phtml,sina ,
2017-12-18,西南证券      ,600681,百川能源 ,"我们预计天然气有望步入快速增长期,建议重点关注百川能源(600681)、新奥股份(600803)、广汇能源(600256)和蓝焰控股(000968)"                                                                                                                                                                                                                                                                                ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4026228/index.phtml,sina ,
2017-12-18,西南证券      ,600803,新奥股份 ,"我们预计天然气有望步入快速增长期,建议重点关注百川能源(600681)、新奥股份(600803)、广汇能源(600256)和蓝焰控股(000968)"                                                                                                                                                                                                                                                                                ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4026228/index.phtml,sina ,
2017-12-18,西南证券      ,000968,蓝焰控股 ,"我们预计天然气有望步入快速增长期,建议重点关注百川能源(600681)、新奥股份(600803)、广汇能源(600256)和蓝焰控股(000968)"                                                                                                                                                                                                                                                                                ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4026228/index.phtml,sina ,
2017-12-18,东北证券      ,600460,士兰微  ,"我们认为,士兰微的率先突破已经形成了国内领先,未来将长期受益于国产替代趋势下的巨大存量市场"                                                                                                                                                                                                                                                                                                             ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4026224/index.phtml,sina ,
2017-12-18,东北证券      ,600460,士兰微  ,"我们认为,士兰微的率先突破已经形成了国内领先,未来将长期受益于国产替代趋势下的巨大存量市场"                                                                                                                                                                                                                                                                                                             ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4026224/index.phtml,sina ,
2017-12-18,东北证券      ,600460,士兰微  ,"我们认为,士兰微的率先突破已经形成了国内领先,未来将长期受益于国产替代趋势下的巨大存量市场"                                                                                                                                                                                                                                                                                                             ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4026224/index.phtml,sina ,
2017-12-18,东北证券      ,600460,士兰微  ,推荐士兰微:产能提升打开公司业务发展新篇章                                                                                                                                                                                                                                                                                                                                       ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4026224/index.phtml,sina ,
2017-12-18,国信证券      ,601933,永辉超市 ,"推荐永辉超市:生鲜龙头,创新提速,腾讯入股助力新零售"                                                                                                                                                                                                                                                                                                                                ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4026218/index.phtml,sina ,
2017-12-18,中信建投      ,601008,连云港  ,"12月中旬,尽管各地水泥价格已处于相对高位,但因市场供应紧张态势未得到明显缓解,上海、安徽、湖北和福建等地水泥价格再次攀升,而山东枣庄和江苏连云港地区个别企业因之前价格上涨幅度过大,出现适当回落"                                                                                                                                                                                                                                                         ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4026216/index.phtml,sina ,
2017-12-18,中信建投      ,601008,连云港  ,"价格上涨仍围绕在华东和中南地区为主,幅度20-60元/吨;下跌区域是山东枣庄和江苏连云港,幅度30元/吨"                                                                                                                                                                                                                                                                                                      ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4026216/index.phtml,sina ,
2017-12-18,中信建投      ,000786,北新建材 ,"
    本周行业观点:推荐布局建材细分领域龙头公司:跨季度行情来说,建议关注:全球最大石膏板生产企业北新建材、A股唯一防水行业标的东方雨虹以及板材行业的优质龙头兔宝宝"                                                                                                                                                                                                                                                                   ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4026216/index.phtml,sina ,
2017-12-18,中信建投      ,002043,兔宝宝  ,"
    本周行业观点:推荐布局建材细分领域龙头公司:跨季度行情来说,建议关注:全球最大石膏板生产企业北新建材、A股唯一防水行业标的东方雨虹以及板材行业的优质龙头兔宝宝"                                                                                                                                                                                                                                                                   ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4026216/index.phtml,sina ,
2017-12-18,中信建投      ,002271,东方雨虹 ,"
    本周行业观点:推荐布局建材细分领域龙头公司:跨季度行情来说,建议关注:全球最大石膏板生产企业北新建材、A股唯一防水行业标的东方雨虹以及板材行业的优质龙头兔宝宝"                                                                                                                                                                                                                                                                   ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4026216/index.phtml,sina ,
2017-12-18,中信建投      ,000786,北新建材 ,"
    本周行业观点:推荐布局建材细分领域龙头公司:跨季度行情来说,建议关注:全球最大石膏板生产企业北新建材、A股唯一防水行业标的东方雨虹以及板材行业的优质龙头兔宝宝"                                                                                                                                                                                                                                                                   ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4026216/index.phtml,sina ,
2017-12-18,中信建投      ,002043,兔宝宝  ,"
    本周行业观点:推荐布局建材细分领域龙头公司:跨季度行情来说,建议关注:全球最大石膏板生产企业北新建材、A股唯一防水行业标的东方雨虹以及板材行业的优质龙头兔宝宝"                                                                                                                                                                                                                                                                   ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4026216/index.phtml,sina ,
2017-12-18,中信建投      ,002271,东方雨虹 ,"
    本周行业观点:推荐布局建材细分领域龙头公司:跨季度行情来说,建议关注:全球最大石膏板生产企业北新建材、A股唯一防水行业标的东方雨虹以及板材行业的优质龙头兔宝宝"                                                                                                                                                                                                                                                                   ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4026216/index.phtml,sina ,
2017-12-18,中信建投      ,600585,海螺水泥 ,"水泥板块继续推荐华东区域水泥企业,标的上我们建议重点关注:海螺水泥、华新水泥、万年青、上峰水泥;玻璃板块建议重点关注旗滨集团,将会充分享受到沙河玻璃产线停限产带来的一系列好处,而且旗滨集团在部分逻辑上确定性更强"                                                                                                                                                                                                                                                 ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4026216/index.phtml,sina ,
2017-12-18,中信建投      ,600801,华新水泥 ,"水泥板块继续推荐华东区域水泥企业,标的上我们建议重点关注:海螺水泥、华新水泥、万年青、上峰水泥;玻璃板块建议重点关注旗滨集团,将会充分享受到沙河玻璃产线停限产带来的一系列好处,而且旗滨集团在部分逻辑上确定性更强"                                                                                                                                                                                                                                                 ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4026216/index.phtml,sina ,
2017-12-18,中信建投      ,601636,旗滨集团 ,"水泥板块继续推荐华东区域水泥企业,标的上我们建议重点关注:海螺水泥、华新水泥、万年青、上峰水泥;玻璃板块建议重点关注旗滨集团,将会充分享受到沙河玻璃产线停限产带来的一系列好处,而且旗滨集团在部分逻辑上确定性更强"                                                                                                                                                                                                                                                 ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4026216/index.phtml,sina ,
2017-12-18,中信建投      ,000672,上峰水泥 ,"水泥板块继续推荐华东区域水泥企业,标的上我们建议重点关注:海螺水泥、华新水泥、万年青、上峰水泥;玻璃板块建议重点关注旗滨集团,将会充分享受到沙河玻璃产线停限产带来的一系列好处,而且旗滨集团在部分逻辑上确定性更强"                                                                                                                                                                                                                                                 ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4026216/index.phtml,sina ,
2017-12-18,中信建投      ,000789,万年青  ,"水泥板块继续推荐华东区域水泥企业,标的上我们建议重点关注:海螺水泥、华新水泥、万年青、上峰水泥;玻璃板块建议重点关注旗滨集团,将会充分享受到沙河玻璃产线停限产带来的一系列好处,而且旗滨集团在部分逻辑上确定性更强"                                                                                                                                                                                                                                                 ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4026216/index.phtml,sina ,
2017-12-18,中信建投      ,600585,海螺水泥 ,"水泥板块继续推荐华东区域水泥企业,标的上我们建议重点关注:海螺水泥、华新水泥、万年青、上峰水泥;玻璃板块建议重点关注旗滨集团,将会充分享受到沙河玻璃产线停限产带来的一系列好处,而且旗滨集团在部分逻辑上确定性更强"                                                                                                                                                                                                                                                 ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4026216/index.phtml,sina ,
2017-12-18,中信建投      ,600801,华新水泥 ,"水泥板块继续推荐华东区域水泥企业,标的上我们建议重点关注:海螺水泥、华新水泥、万年青、上峰水泥;玻璃板块建议重点关注旗滨集团,将会充分享受到沙河玻璃产线停限产带来的一系列好处,而且旗滨集团在部分逻辑上确定性更强"                                                                                                                                                                                                                                                 ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4026216/index.phtml,sina ,
