2018-01-30,招商证券    ,000581,威孚高科 ,威孚高科(000581)被低估的共轨龙头，走向价值重归之路-180128                                                                                                                                                                                                                                                                                                                                                                                                                                                                       ,http://www.51pdf.com.cn/report_gg_p175/                                                          ,51pdf,
2018-01-30,广发证券    ,002024,苏宁易购 ,苏宁云商（002024）拟战略投资万达商业，线下大开发迎重磅伙伴-180130                                                                                                                                                                                                                                                                                                                                                                                                                                                                    ,http://www.51pdf.com.cn/pj_1_4_81/                                                               ,51pdf,
2018-01-30,广发证券    ,603877,太平鸟  ,太平鸟（603877）增资太平鸟巢，品牌版图增添时尚家居-180130                                                                                                                                                                                                                                                                                                                                                                                                                                                                        ,http://www.51pdf.com.cn/pj_1_4_81/                                                               ,51pdf,
2018-01-30,广发证券    ,603096,新经典  ,新经典（603096）大众图书市场景气度持续，2017年业绩如期高增长-180130                                                                                                                                                                                                                                                                                                                                                                                                                                                                 ,http://www.51pdf.com.cn/pj_1_4_81/                                                               ,51pdf,
2018-01-30,广发证券    ,600348,阳泉煤业 ,阳泉煤业（600348）预告17年归母净利15.7-17.2亿元，18年估值较低-180130                                                                                                                                                                                                                                                                                                                                                                                                                                                            ,http://www.51pdf.com.cn/pj_1_4_81/                                                               ,51pdf,
2018-01-30,广发证券    ,601998,中信银行 ,中信银行（601998）2017年度业绩快报点评-17年营收和归母净利润增长符合预期，4Q17资产环比增速转正-180130                                                                                                                                                                                                                                                                                                                                                                                                                                             ,http://www.51pdf.com.cn/pj_1_4_81/                                                               ,51pdf,
2018-01-30,国海证券    ,600583,海油工程 ,海油工程（600583）深度报告：行业复苏+海外市场拓展，业绩拐点凸显-180129                                                                                                                                                                                                                                                                                                                                                                                                                                                                 ,http://www.51pdf.com.cn/pj_1_4_81/                                                               ,51pdf,
2018-01-30,国信证券    ,300070,碧水源  ,碧水源(300070)2017年报预告点评：业绩符合预期，环保龙头蓄势待发-180129                                                                                                                                                                                                                                                                                                                                                                                                                                                               ,http://www.51pdf.com.cn/pj_1_4_81/                                                               ,51pdf,
2018-01-30,国信证券    ,600584,长电科技 ,长电科技（600584）星科金朋整合向好，长电主体向上加速-180129                                                                                                                                                                                                                                                                                                                                                                                                                                                                       ,http://www.51pdf.com.cn/pj_1_4_81/                                                               ,51pdf,
2018-01-30,国信证券    ,600782,新钢股份 ,新钢股份(600782)量价齐升，四季度盈利超预期-180130                                                                                                                                                                                                                                                                                                                                                                                                                                                                           ,http://www.51pdf.com.cn/pj_1_4_81/                                                               ,51pdf,
2018-01-30,国信证券    ,603096,新经典  ,新经典(603096)业绩预告快评：业绩预增52%，“股权激励+人才扩充”强化主业扩张潜力-180130                                                                                                                                                                                                                                                                                                                                                                                                                                                       ,http://www.51pdf.com.cn/pj_1_4_81/                                                               ,51pdf,
2018-01-30,国信证券    ,600050,中国联通 ,中国联通（600050）首期股权激励将落地，内部活力或逐步释放-180129                                                                                                                                                                                                                                                                                                                                                                                                                                                                     ,http://www.51pdf.com.cn/pj_1_4_81/                                                               ,51pdf,
2018-01-30,国信证券    ,600760,中航沈飞 ,中航沈飞(600760)2017年年度业绩预告点评：业绩持续增长，核心航空防务资产迎来快速发展期-180129                                                                                                                                                                                                                                                                                                                                                                                                                                                    ,http://www.51pdf.com.cn/pj_1_4_81/                                                               ,51pdf,
2018-01-30,海通证券    ,600176,中国巨石 ,中国巨石(600176)公司公告点评-增长确定性高的全球玻纤龙头-180130                                                                                                                                                                                                                                                                                                                                                                                                                                                                    ,http://www.51pdf.com.cn/pj_1_4_82/                                                               ,51pdf,
2018-01-30,华安证券    ,300009,安科生物 ,安科生物(300009)业绩稳步增长，拟与德国默天旎合作CAR-T细胞制备-180130                                                                                                                                                                                                                                                                                                                                                                                                                                                               ,http://www.51pdf.com.cn/pj_1_4_82/                                                               ,51pdf,
2018-01-30,华金证券    ,601012,隆基股份 ,隆基股份(601012)公司分析：业绩预增超预期，2020年规划硅片产能45GW-180128                                                                                                                                                                                                                                                                                                                                                                                                                                                            ,http://www.51pdf.com.cn/pj_1_4_82/                                                               ,51pdf,
2018-01-30,华泰证券    ,600297,广汇汽车 ,广汇汽车(600297)业绩预喜，继续成长-180130                                                                                                                                                                                                                                                                                                                                                                                                                                                                               ,http://www.51pdf.com.cn/pj_1_4_82/                                                               ,51pdf,
2018-01-30,华泰证券    ,002124,天邦股份 ,天邦股份（002124）产能释放、效率提升，双拐点来临-180129                                                                                                                                                                                                                                                                                                                                                                                                                                                                         ,http://www.51pdf.com.cn/pj_1_4_82/                                                               ,51pdf,
2018-01-30,华泰证券    ,002707,众信旅游 ,众信旅游(002707)行业、公司、估值“三重共振”-180130                                                                                                                                                                                                                                                                                                                                                                                                                                                                          ,http://www.51pdf.com.cn/pj_1_4_82/                                                               ,51pdf,
2018-01-30,联讯证券    ,300355,蒙草生态 ,蒙草生态（300355）季节性因素业绩增长略低于预期，拟发行2亿境外债改善现金流-180130                                                                                                                                                                                                                                                                                                                                                                                                                                                            ,http://www.51pdf.com.cn/pj_1_4_82/                                                               ,51pdf,
2018-01-30,群益证券    ,601888,中国国旅 ,中国国旅(601888)政策持续利好，免税业务业绩正待释放-180129                                                                                                                                                                                                                                                                                                                                                                                                                                                                       ,http://www.51pdf.com.cn/pj_1_4_82/                                                               ,51pdf,
2018-01-30,申万宏源    ,000830,鲁西化工 ,鲁西化工(000830)大化工巨头冉冉升起，进入业绩爆发期-180129                                                                                                                                                                                                                                                                                                                                                                                                                                                                       ,http://www.51pdf.com.cn/pj_1_4_82/                                                               ,51pdf,
2018-01-30,申万宏源    ,600740,山西焦化 ,山西焦化(600740)注入“中华焦煤瑰宝”，低估值焦煤股亟待修复估值-180129                                                                                                                                                                                                                                                                                                                                                                                                                                                                 ,http://www.51pdf.com.cn/pj_1_4_82/                                                               ,51pdf,
2018-01-30,申万宏源    ,002624,完美世界 ,完美世界(002624)向控股股东出售院线资产聚焦核心游戏影视业务，18年作品储备丰富看好业绩继续高增长-180129                                                                                                                                                                                                                                                                                                                                                                                                                                                ,http://www.51pdf.com.cn/pj_1_4_82/                                                               ,51pdf,
2018-01-30,申万宏源    ,300055,万邦达  ,万邦达(300055)中标煤制油大单，工业环保加速前行-180129                                                                                                                                                                                                                                                                                                                                                                                                                                                                         ,http://www.51pdf.com.cn/pj_1_4_82/                                                               ,51pdf,
2018-01-30,太平洋证券   ,000818,方大化工 ,方大化工（000818）拥抱国防信息化装备自主可控，双主业尽享景气周期盛宴-180128                                                                                                                                                                                                                                                                                                                                                                                                                                                               ,http://www.51pdf.com.cn/pj_1_4_82/                                                               ,51pdf,
2018-01-30,太平洋证券   ,601100,恒立液压 ,恒立液压（601100）业绩高增长符合预期，工程机械行业维持高景气-180129                                                                                                                                                                                                                                                                                                                                                                                                                                                                   ,http://www.51pdf.com.cn/pj_1_4_82/                                                               ,51pdf,
2018-01-30,太平洋证券   ,000825,太钢不锈 ,太钢不锈（000825）四季度业绩大幅超预期，估值处于低位-180129                                                                                                                                                                                                                                                                                                                                                                                                                                                                       ,http://www.51pdf.com.cn/pj_1_4_82/                                                               ,51pdf,
2018-01-30,太平洋证券   ,600277,亿利洁能 ,亿利洁能（600277）煤炭氯碱涨价叠加清洁能源大力推进，净利大幅增长-180129                                                                                                                                                                                                                                                                                                                                                                                                                                                                 ,http://www.51pdf.com.cn/pj_1_4_82/                                                               ,51pdf,
2018-01-30,太平洋证券   ,002126,银轮股份 ,银轮股份（002126）收购电子风扇标的，提升乘用车前端模块单车配套价值-180129                                                                                                                                                                                                                                                                                                                                                                                                                                                                ,http://www.51pdf.com.cn/pj_1_4_82/                                                               ,51pdf,
2018-01-30,天风证券    ,002696,百洋股份 ,百洋股份（002696）火星并表带动17年业绩+92％至1.14亿，扎实表现实现价值驱动-180130                                                                                                                                                                                                                                                                                                                                                                                                                                                        ,http://www.51pdf.com.cn/pj_1_4_82/                                                               ,51pdf,
2018-01-30,天风证券    ,300166,东方国信 ,东方国信（300166）业绩基本符合预期，关注工业互联网成长-180130                                                                                                                                                                                                                                                                                                                                                                                                                                                                      ,http://www.51pdf.com.cn/pj_1_4_82/                                                               ,51pdf,
2018-01-30,天风证券    ,002482,广田集团 ,广田集团（002482）单季订单增速超50％，公装订单是亮点-180130                                                                                                                                                                                                                                                                                                                                                                                                                                                                      ,http://www.51pdf.com.cn/pj_1_4_82/                                                               ,51pdf,
2018-01-30,天风证券    ,600893,航发动力 ,航发动力（600893）装备制造“核心资产”，坚定看好航发龙头-180129                                                                                                                                                                                                                                                                                                                                                                                                                                                                     ,http://www.51pdf.com.cn/pj_1_4_83/                                                               ,51pdf,
2018-01-30,天风证券    ,300133,华策影视 ,华策影视（300133）业绩预告符合预期，全网剧硕果频出巩固领军地位-180129                                                                                                                                                                                                                                                                                                                                                                                                                                                                  ,http://www.51pdf.com.cn/pj_1_4_83/                                                               ,51pdf,
2018-01-30,天风证券    ,603679,华体科技 ,华体科技（603679）首例智慧路灯运营项目花落华体，建筑行业变革先驱-180130                                                                                                                                                                                                                                                                                                                                                                                                                                                                 ,http://www.51pdf.com.cn/pj_1_4_83/                                                               ,51pdf,
2018-01-30,天风证券    ,002599,盛通股份 ,盛通股份（002599）乐博成为教育部“现代教育装备应用协同创新中心”成员单位，推动进校园分享2B市场红利-180130                                                                                                                                                                                                                                                                                                                                                                                                                                               ,http://www.51pdf.com.cn/pj_1_4_83/                                                               ,51pdf,
2018-01-30,天风证券    ,603660,苏州科达 ,苏州科达（603660）年报业绩略超预期，看好安防智能化趋势-180130                                                                                                                                                                                                                                                                                                                                                                                                                                                                      ,http://www.51pdf.com.cn/pj_1_4_83/                                                               ,51pdf,
2018-01-30,天风证券    ,002126,银轮股份 ,银轮股份（002126）收购江苏朗信，持续提升模组化供货能力-180130                                                                                                                                                                                                                                                                                                                                                                                                                                                                      ,http://www.51pdf.com.cn/pj_1_4_83/                                                               ,51pdf,
2018-01-30,天风证券    ,600588,用友网络 ,用友网络（600588）业绩符合预期，看好云业务保持高速增长态势-180130                                                                                                                                                                                                                                                                                                                                                                                                                                                                    ,http://www.51pdf.com.cn/pj_1_4_83/                                                               ,51pdf,
2018-01-30,西南证券    ,300009,安科生物 ,安科生物（300009）业绩符合预期，携手默天旎加快CAR-T产业化进度-180130                                                                                                                                                                                                                                                                                                                                                                                                                                                                ,http://www.51pdf.com.cn/pj_1_4_83/                                                               ,51pdf,
2018-01-30,西南证券    ,002815,崇达技术 ,崇达技术（002815）PCB暖春即来，崇达技术未来可期-180130                                                                                                                                                                                                                                                                                                                                                                                                                                                                        ,http://www.51pdf.com.cn/pj_1_4_83/                                                               ,51pdf,
2018-01-30,西南证券    ,603599,广信股份 ,广信股份（603599）业绩预告符合预期，维持推荐-180130                                                                                                                                                                                                                                                                                                                                                                                                                                                                           ,http://www.51pdf.com.cn/pj_1_4_83/                                                               ,51pdf,
2018-01-30,西南证券    ,000725,京东方A ,京东方A（000725）业绩预告符合预期，拐点已至光变继续-180129                                                                                                                                                                                                                                                                                                                                                                                                                                                                       ,http://www.51pdf.com.cn/pj_1_4_83/                                                               ,51pdf,
2018-01-30,西南证券    ,300003,乐普医疗 ,乐普医疗（300003）业绩延续高增长，打造心血管产业链-180130                                                                                                                                                                                                                                                                                                                                                                                                                                                                        ,http://www.51pdf.com.cn/pj_1_4_83/                                                               ,51pdf,
2018-01-30,西南证券    ,000830,鲁西化工 ,鲁西化工（000830）业绩持续超预期，看好公司高成长属性-180129                                                                                                                                                                                                                                                                                                                                                                                                                                                                       ,http://www.51pdf.com.cn/pj_1_4_83/                                                               ,51pdf,
2018-01-30,西南证券    ,603833,欧派家居 ,欧派家居（603833）业绩继续高成长，橱柜龙头渐成全屋明星-180130                                                                                                                                                                                                                                                                                                                                                                                                                                                                      ,http://www.51pdf.com.cn/pj_1_4_83/                                                               ,51pdf,
2018-01-30,西南证券    ,000822,山东海化 ,山东海化（000822）纯碱盈利能力提升，18年或持续向好-180130                                                                                                                                                                                                                                                                                                                                                                                                                                                                       ,http://www.51pdf.com.cn/pj_1_4_83/                                                               ,51pdf,
2018-01-30,浙商证券    ,002185,华天科技 ,"华天科技(002185)点评报告-比特大陆营收大增,华天科技受益明显-180129"                                                                                                                                                                                                                                                                                                                                                                                                                                                                ,http://www.51pdf.com.cn/pj_1_4_83/                                                               ,51pdf,
2018-01-30,浙商证券    ,002032,苏泊尔  ,苏泊尔(002032)调研简报：“慢”即是快-180128                                                                                                                                                                                                                                                                                                                                                                                                                                                                              ,http://www.51pdf.com.cn/pj_1_4_83/                                                               ,51pdf,
2018-01-30,中泰证券    ,300166,东方国信 ,东方国信（300166）2017归母净利增长25％-45％，业绩稳健增长-180129                                                                                                                                                                                                                                                                                                                                                                                                                                                                ,http://www.51pdf.com.cn/pj_1_4_83/                                                               ,51pdf,
2018-01-30,中泰证券    ,600196,复星医药 ,复星医药（600196）利妥昔单抗拟纳入优先审评，首个生物类似药进入最后冲刺-180129                                                                                                                                                                                                                                                                                                                                                                                                                                                              ,http://www.51pdf.com.cn/pj_1_4_83/                                                               ,51pdf,
2018-01-30,中泰证券    ,603808,歌力思  ,歌力思（603808）业绩超预期，经营亮点-180130                                                                                                                                                                                                                                                                                                                                                                                                                                                                               ,http://www.51pdf.com.cn/pj_1_4_83/                                                               ,51pdf,
2018-01-30,中泰证券    ,600570,恒生电子 ,恒生电子（600570）业务增速好于预期-180130                                                                                                                                                                                                                                                                                                                                                                                                                                                                                ,http://www.51pdf.com.cn/pj_1_4_84/                                                               ,51pdf,
2018-01-30,中泰证券    ,002906,华阳集团 ,华阳集团（002906）国内汽车电子领军者，乘风而起-180130                                                                                                                                                                                                                                                                                                                                                                                                                                                                          ,http://www.51pdf.com.cn/pj_1_4_84/                                                               ,51pdf,
2018-01-30,中泰证券    ,000725,京东方A ,京东方Ａ（000725）全年业绩符合预期，18年产能释放促成长-180128                                                                                                                                                                                                                                                                                                                                                                                                                                                                     ,http://www.51pdf.com.cn/pj_1_4_84/                                                               ,51pdf,
2018-01-30,中泰证券    ,600188,兖州煤业 ,兖州煤业（600188）符合预期，享受量、价双弹性-180130                                                                                                                                                                                                                                                                                                                                                                                                                                                                           ,http://www.51pdf.com.cn/pj_1_4_84/                                                               ,51pdf,
2018-01-30,中泰证券    ,600963,岳阳林纸 ,岳阳林纸（600963）业绩大幅预增符合预期，诚通凯胜增量贡献显著-180130                                                                                                                                                                                                                                                                                                                                                                                                                                                                   ,http://www.51pdf.com.cn/pj_1_4_84/                                                               ,51pdf,
2018-01-30,中泰证券    ,600216,浙江医药 ,浙江医药（600216）奈诺沙星注射液拟进入优先审评，创新药进入收获期-180130                                                                                                                                                                                                                                                                                                                                                                                                                                                                 ,http://www.51pdf.com.cn/pj_1_4_84/                                                               ,51pdf,
2018-01-30,中泰证券    ,000039,中集集团 ,中集集团（000039）2017年业绩预增超3倍，2019年业绩有望创历史新高-180130                                                                                                                                                                                                                                                                                                                                                                                                                                                             ,http://www.51pdf.com.cn/pj_1_4_84/                                                               ,51pdf,
2018-01-30,中泰证券    ,600528,中铁工业 ,中铁工业（600528）预告净利润12.7亿，大幅增长660％；低估值轨交装备央企龙头，业绩持续向上-180129                                                                                                                                                                                                                                                                                                                                                                                                                                                  ,http://www.51pdf.com.cn/pj_1_4_84/                                                               ,51pdf,
2018-01-30,中信建投    ,601699,潞安环能 ,潞安环能（601699）低估值喷吹煤龙头，看好公司业绩持续释放-180129                                                                                                                                                                                                                                                                                                                                                                                                                                                                     ,http://www.51pdf.com.cn/pj_1_4_84/                                                               ,51pdf,
2018-01-30,中信建投    ,601009,南京银行 ,南京银行（601009）再融资缓解压力，厚拨备保障业绩-180129                                                                                                                                                                                                                                                                                                                                                                                                                                                                         ,http://www.51pdf.com.cn/pj_1_4_84/                                                               ,51pdf,
2018-01-30,中信证券    ,300398,飞凯材料 ,飞凯材料（300398）2017年业绩预告点评：传统业务稳健有力，外延推进产品布局，看好长期发展-180130                                                                                                                                                                                                                                                                                                                                                                                                                                                    ,http://www.51pdf.com.cn/pj_1_4_84/                                                               ,51pdf,
2018-01-30,中信证券    ,002027,分众传媒 ,分众传媒(002027)深度跟踪报告-从发展历史看分众-为什么我认为分众传媒重返成长阶段-180129                                                                                                                                                                                                                                                                                                                                                                                                                                                        ,http://www.51pdf.com.cn/pj_1_4_84/                                                               ,51pdf,
2018-01-30,中信证券    ,300251,光线传媒 ,光线传媒（300251）2017业绩预告点评：2018年电影表现值得期待，猫眼微影上市有望带来持续催化-180130                                                                                                                                                                                                                                                                                                                                                                                                                                                 ,http://www.51pdf.com.cn/pj_1_4_84/                                                               ,51pdf,
